AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
16141,2024,0,0,0,1,$123.00 ,41,Limited Data,5.0,205.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16142,2024,0,0,0,1,$144.45 ,41,G,0.0,959.0,High,36,48,84,90,108,150,48,210,0,12,0,24,6,18,0,24,6,48,0,30,6,12,30,42,41
16147,2024,0,0,0,1,$11.00 ,41,G,4.0,436.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16153,2024,0,0,0,1,$70.00 ,41,C,10.0,923.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16154,2024,0,0,0,1,$395.90 ,41,G,9.0,962.0,Medium,12,16,24,32,32,52,18,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,12,14,41
16159,2024,0,0,0,1,$937.40 ,41,G,1.0,556.0,Low,30,40,60,75,80,125,40,165,0,10,0,20,5,15,0,20,5,30,0,25,5,10,25,35,41
16161,2024,0,0,0,1,$188.50 ,41,G,6.0,950.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16167,2024,0,0,0,1,$158.78 ,41,G,1.0,582.0,Low,96,132,201,241,261,409,129,541,0,32,0,64,16,48,0,68,16,101,0,84,16,32,81,112,41
16168,2024,8,0,0,1,$60.12 ,41,E,10.0,476.0,Medium,12,16,24,34,32,54,20,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,14,14,41
16170,2024,0,0,0,1,$227.00 ,41,E,81.0,539.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16174,2024,0,0,0,1,$156.00 ,41,G,8.0,449.0,Medium,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16175,2024,0,0,0,1,$486.59 ,41,E,1.0,652.0,Low,12,16,24,35,37,50,16,71,0,4,0,8,2,6,0,8,2,12,0,10,2,9,10,14,41
16178,2024,0,0,12,1,$406.71 ,41,G,19.0,951.0,Low,14,20,24,30,34,54,16,72,0,6,0,8,2,6,0,12,2,12,0,10,2,4,10,14,41
16179,2024,0,0,0,1,$172.00 ,41,G,19.0,847.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16182,2024,0,0,0,1,$110.00 ,41,G,10.0,961.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16183,2024,0,0,0,1,$383.00 ,41,D,1.0,566.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16185,2024,0,0,0,1,$308.00 ,41,G,10.0,954.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16187,2024,0,0,0,1,$165.00 ,41,G,36.0,517.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16190,2024,0,0,32,1,$222.40 ,41,C,7.0,946.0,Medium,24,34,54,60,68,104,32,140,0,8,0,16,4,12,0,18,4,28,0,22,4,8,20,28,41
16191,2024,0,0,0,1,$193.00 ,41,E,20.0,409.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16193,2024,0,0,0,1,$402.00 ,41,G,11.0,457.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16194,2024,0,0,0,1,$182.50 ,41,G,20.0,598.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16198,2024,0,0,0,1,$136.00 ,41,C,15.0,935.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16201,2024,0,0,0,1,$143.00 ,41,G,10.0,938.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16204,2024,0,0,0,1,$101.00 ,41,G,6.0,657.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16205,2024,0,0,0,1,$104.00 ,41,G,4.0,430.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16212,2024,0,0,0,1,$120.20 ,41,E,4.0,518.0,High,22,20,26,30,36,62,16,82,0,8,0,14,2,6,0,12,2,12,0,12,2,4,10,14,41
16217,2024,0,0,0,1,$84.00 ,41,D,2.0,620.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16218,2024,0,0,0,1,$130.09 ,41,G,7.0,830.0,Low,14,18,32,30,38,56,16,78,0,4,0,10,2,8,0,8,2,16,0,14,2,4,10,14,41
16227,2024,0,0,0,1,$62.00 ,41,G,96.0,936.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16228,2024,0,0,0,1,$80.00 ,41,G,12.0,948.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16230,2024,0,0,0,1,$193.00 ,41,A,4.0,895.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16244,2024,0,0,4,1,$350.57 ,41,G,7.0,904.0,Medium,12,16,24,32,34,50,16,68,0,4,0,8,2,6,0,8,2,12,0,10,2,6,10,14,41
16249,2024,0,0,0,1,$129.00 ,41,G,7.0,885.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16252,2024,0,0,0,1,$236.00 ,41,C,0.0,815.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16258,2024,0,0,0,1,$18.50 ,41,G,15.0,797.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16260,2024,0,0,0,1,$148.00 ,41,G,10.0,900.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16261,2024,16,0,0,1,$60.06 ,41,G,30.0,935.0,Low,24,30,52,60,68,98,32,134,0,8,0,16,4,12,0,14,4,28,0,20,4,8,20,28,41
16265,2024,0,0,0,1,"$1,454.20 ",41,G,3.0,955.0,High,30,40,60,75,80,125,40,165,0,10,0,20,5,15,0,20,5,30,0,25,5,10,25,35,41
16268,2024,0,0,0,1,$58.00 ,41,G,4.0,928.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16281,2024,0,0,0,1,$61.00 ,41,G,17.0,426.0,Medium,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16285,2024,0,0,0,1,$231.00 ,41,G,27.0,532.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16293,2024,0,0,0,1,$132.00 ,41,F,17.0,565.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16297,2024,0,0,0,1,$685.00 ,41,G,3.0,916.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16302,2024,0,0,0,1,$62.00 ,41,E,7.0,681.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16304,2024,0,0,0,1,$73.88 ,41,C,0.0,855.0,Medium,12,16,26,30,34,50,16,68,0,4,0,8,2,6,0,8,2,14,0,10,2,4,10,14,41
16305,2024,0,0,0,1,$115.00 ,41,G,4.0,944.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16311,2024,0,0,0,1,$124.00 ,41,G,13.0,779.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16314,2024,4,0,0,1,$136.95 ,41,G,12.0,930.0,High,12,16,24,32,34,50,16,68,0,4,0,8,2,6,0,8,2,12,0,10,2,6,10,14,41
16319,2024,0,0,0,1,$152.00 ,41,G,11.0,952.0,Medium,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16324,2024,0,0,0,1,$231.62 ,41,C,81.0,949.0,Low,24,34,48,64,64,106,36,134,0,8,0,16,4,12,0,18,4,24,0,20,4,8,24,28,41
16335,2024,0,0,12,1,$69.47 ,41,G,19.0,938.0,Medium,12,18,27,31,36,52,16,72,0,4,0,8,2,6,0,10,2,15,0,10,2,5,10,14,41
16342,2024,0,0,0,1,$150.00 ,41,G,9.0,441.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16369,2024,0,0,0,1,$100.00 ,41,E,3.0,575.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16377,2024,4,0,0,1,$119.74 ,41,G,15.0,942.0,Low,12,16,26,30,34,50,16,68,0,4,0,8,2,6,0,8,2,14,0,10,2,4,10,14,41
16380,2024,0,0,0,1,$87.33 ,41,G,60.0,962.0,Medium,18,24,36,45,48,75,24,99,0,6,0,12,3,9,0,12,3,18,0,15,3,6,15,21,41
16381,2024,0,0,0,1,$85.00 ,41,G,4.0,683.0,Medium,18,24,36,45,48,75,24,99,0,6,0,12,3,9,0,12,3,18,0,15,3,6,15,21,41
16382,2024,0,0,12,1,$431.64 ,41,G,17.0,666.0,High,24,32,48,67,64,107,36,135,0,8,0,16,4,12,0,16,4,24,0,20,4,8,24,31,41
16383,2024,0,0,0,1,$114.86 ,41,G,6.0,529.0,Low,12,18,24,34,34,54,16,72,0,4,0,8,2,6,0,10,2,12,0,10,2,6,10,16,41
16388,2024,0,0,0,1,$200.67 ,41,G,43.0,367.0,Medium,24,32,52,64,64,108,32,140,0,8,0,16,4,12,0,16,4,24,0,24,4,8,20,32,41
16391,2024,0,0,0,1,$53.00 ,41,Limited Data,1.0,,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16398,2024,0,0,40,1,$170.27 ,41,G,0.0,957.0,High,12,16,44,30,32,70,16,86,0,4,0,8,2,6,0,8,2,12,0,30,2,4,10,14,41
16402,2024,0,0,0,1,$275.00 ,41,G,17.0,600.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16404,2024,0,0,0,1,$162.00 ,41,G,4.0,924.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16416,2024,0,0,0,1,$103.00 ,41,G,15.0,962.0,Medium,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16417,2024,4,0,0,1,$88.67 ,41,G,4.0,883.0,Medium,12,18,24,30,32,52,16,68,0,4,0,8,2,6,0,10,2,12,0,10,2,4,10,14,41
16443,2024,0,0,0,1,$249.00 ,41,G,1.0,882.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16446,2024,0,0,0,1,$69.00 ,41,G,4.0,929.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16453,2024,0,0,0,1,$139.50 ,41,G,10.0,910.0,Medium,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16454,2024,0,0,0,1,$231.00 ,41,E,1.0,943.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16466,2024,0,0,0,0,$146.00 ,41,G,1.0,971.0,High,108,144,216,270,288,450,144,594,0,36,0,72,18,54,0,72,18,108,0,90,18,36,90,126,41
16473,2024,4,0,0,1,$85.39 ,41,G,13.0,530.0,Low,25,32,48,60,65,100,32,133,0,9,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16474,2024,4,0,0,1,$86.40 ,41,G,5.0,848.0,Low,12,16,24,32,32,52,16,68,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,16,41
16478,2024,0,0,0,1,$61.00 ,41,G,33.0,544.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16480,2024,0,0,0,1,$58.00 ,41,G,7.0,883.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16481,2024,0,0,0,1,$46.00 ,41,G,21.0,494.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16482,2024,0,0,0,1,$41.33 ,41,G,11.0,902.0,Medium,36,48,72,90,96,150,48,198,0,12,0,24,6,18,0,24,6,36,0,30,6,12,30,42,41
16483,2024,0,0,0,1,$6.10 ,41,G,642.0,930.0,Medium,30,40,60,75,80,125,40,165,0,10,0,20,5,15,0,20,5,30,0,25,5,10,25,35,41
16484,2024,0,0,0,1,$44.50 ,41,G,9.0,502.0,Low,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16487,2024,0,0,0,1,$69.00 ,41,G,3.0,165.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16491,2024,0,0,0,1,$88.00 ,41,G,10.0,307.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16496,2024,0,0,2,1,$80.86 ,41,G,12.0,561.0,Low,12,16,24,34,32,54,20,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,14,14,41
16508,2024,0,0,0,1,$103.00 ,41,C,76.0,605.0,High,36,48,72,90,96,150,48,198,0,12,0,24,6,18,0,24,6,36,0,30,6,12,30,42,41
16518,2024,0,0,0,0,$31.00 ,41,F,734.0,910.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16528,2024,0,0,0,1,$56.00 ,41,C,1747.0,961.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16540,2024,0,0,0,1,$73.00 ,41,G,6.0,783.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16552,2024,4,0,2,1,$92.89 ,41,G,49.0,921.0,Low,12,18,24,31,32,53,17,68,0,4,0,8,2,6,0,10,2,12,0,10,2,4,11,14,41
16559,2024,0,0,0,1,$200.00 ,41,F,15.0,606.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16562,2024,0,0,0,1,$327.00 ,41,G,30.0,942.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16579,2024,0,0,0,1,$556.00 ,41,F,1.0,900.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16582,2024,0,0,0,1,$146.00 ,41,G,2.0,687.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16584,2024,0,0,0,1,"$1,547.00 ",41,G,12.0,560.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16588,2024,0,0,0,1,$337.64 ,41,C,1.0,924.0,Low,18,24,38,45,50,75,24,101,0,6,0,12,3,9,0,12,3,20,0,15,3,6,15,21,41
16590,2024,0,0,0,1,$221.00 ,41,G,5.0,916.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16591,2024,0,0,0,1,$361.00 ,41,C,7.0,527.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16594,2024,0,0,0,1,$339.00 ,41,D,102.0,922.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16595,2024,0,0,30,1,$214.41 ,41,G,170.0,480.0,High,153,193,294,371,401,610,193,818,0,57,0,96,24,72,0,97,24,146,0,124,24,54,121,172,41
16596,2024,0,0,0,1,$505.00 ,41,G,48.0,971.0,Medium,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16597,2024,0,0,0,1,$838.00 ,41,G,83.0,939.0,Low,36,48,72,90,96,150,48,198,0,12,0,24,6,18,0,24,6,36,0,30,6,12,30,42,41
16599,2024,0,0,0,1,$338.00 ,41,G,47.0,943.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16600,2024,0,0,0,1,$338.00 ,41,G,0.0,937.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16607,2024,0,0,96,1,$339.50 ,41,G,8.0,957.0,Medium,38,54,76,94,106,156,52,210,0,12,0,26,6,24,0,24,6,40,0,30,6,12,34,42,41
16614,2024,0,0,0,1,$60.64 ,41,G,8.0,962.0,Medium,24,32,52,60,68,100,32,136,0,8,0,16,4,12,0,16,4,28,0,20,4,8,20,28,41
16623,2024,0,0,0,1,$73.00 ,41,G,7.0,936.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16625,2024,0,0,0,1,$219.00 ,41,F,13.0,935.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16627,2024,0,0,0,1,$102.00 ,41,F,1.0,477.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16633,2024,0,0,0,1,$110.00 ,41,F,10.0,948.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16636,2024,0,0,0,1,$353.00 ,41,G,20.0,893.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16639,2024,0,0,0,1,$81.00 ,41,F,9.0,894.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16640,2024,0,0,0,1,$35.50 ,41,G,79.0,665.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16647,2024,0,0,0,1,$165.00 ,41,G,69.0,958.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16654,2024,0,0,0,1,$624.00 ,41,G,1.0,937.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16655,2024,4,0,32,1,$134.76 ,41,G,12.0,759.0,Medium,12,16,24,39,33,58,16,75,0,4,0,8,2,6,0,8,2,12,0,10,2,5,10,22,41
16657,2024,0,0,0,1,$39.00 ,41,G,18.0,451.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16670,2024,0,0,0,1,$352.00 ,41,G,21.0,812.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16679,2024,0,0,0,1,$59.00 ,41,G,42.0,917.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16680,2024,0,0,0,1,$136.00 ,41,D,10.0,950.0,Low,30,40,60,75,80,125,40,165,0,10,0,20,5,15,0,20,5,30,0,25,5,10,25,35,41
16704,2024,0,0,0,1,$116.00 ,41,G,6.0,336.0,High,6,8,12,15,16,25,8,33,0,2,0,4,1,3,0,4,1,6,0,5,1,2,5,7,41
16709,2024,0,0,18,1,$118.98 ,41,G,4.0,729.0,Medium,12,16,26,37,34,57,23,68,0,4,0,8,2,6,0,8,2,14,0,10,2,4,17,14,41
16711,2024,0,0,0,1,$11.00 ,41,F,2.0,764.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16713,2024,0,0,0,1,$97.00 ,41,C,1.0,596.0,High,6,8,12,15,16,25,8,33,0,2,0,4,1,3,0,4,1,6,0,5,1,2,5,7,41
16720,2024,0,0,0,1,$111.00 ,41,G,29.0,922.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16722,2024,0,0,0,1,$663.00 ,41,G,7.0,778.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16726,2024,0,0,0,1,$36.00 ,41,G,2.0,924.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16733,2024,0,0,0,1,$295.00 ,41,G,6.0,826.0,Medium,18,24,36,45,48,75,24,99,0,6,0,12,3,9,0,12,3,18,0,15,3,6,15,21,41
16734,2024,0,0,0,0,$190.31 ,41,G,1.0,950.0,Medium,97,120,192,225,257,377,120,514,0,37,0,60,15,45,0,60,15,100,0,77,15,30,75,105,41
16790,2024,0,0,0,1,$171.60 ,41,G,24.0,933.0,Medium,18,24,39,45,51,75,24,102,0,6,0,12,3,9,0,12,3,21,0,15,3,6,15,21,41
16793,2024,0,0,0,1,$278.00 ,41,E,1.0,918.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16795,2024,0,0,0,1,$25.17 ,41,G,20.0,942.0,High,18,24,36,45,48,75,24,99,0,6,0,12,3,9,0,12,3,18,0,15,3,6,15,21,41
16799,2024,0,0,0,1,$122.00 ,41,G,20.0,596.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16801,2024,0,0,12,1,$83.03 ,41,G,13.0,551.0,Medium,12,16,30,30,38,50,16,72,0,4,0,8,2,6,0,8,2,18,0,10,2,4,10,14,41
16803,2024,0,0,4,1,$92.76 ,41,G,10.0,926.0,Medium,12,16,24,32,32,52,18,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,12,14,41
16818,2024,0,0,0,1,$215.00 ,41,D,20.0,866.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16822,2024,0,0,0,1,$83.00 ,41,G,2.0,949.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16828,2024,0,0,0,1,$455.00 ,41,G,17.0,966.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16831,2024,0,0,0,1,$114.00 ,41,G,8.0,857.0,Low,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16837,2024,0,0,0,1,$54.00 ,41,G,47.0,519.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16843,2024,0,0,0,1,$93.00 ,41,G,7.0,852.0,Medium,30,40,60,75,80,125,40,165,0,10,0,20,5,15,0,20,5,30,0,25,5,10,25,35,41
16847,2024,0,0,0,1,"$1,465.48 ",41,D,1.0,399.0,High,18,24,38,45,50,75,24,101,0,6,0,12,3,9,0,12,3,20,0,15,3,6,15,21,41
16853,2024,0,0,0,1,$131.00 ,41,G,5.0,876.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16860,2024,0,0,0,1,$95.00 ,41,G,3.0,951.0,Medium,6,8,12,15,16,25,8,33,0,2,0,4,1,3,0,4,1,6,0,5,1,2,5,7,41
16862,2024,0,0,0,1,$122.00 ,41,D,4.0,946.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16863,2024,0,0,0,1,$331.00 ,41,G,13.0,619.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16892,2024,0,0,0,1,$606.00 ,41,G,6.0,529.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16895,2024,0,0,0,1,$116.00 ,41,F,6.0,958.0,Medium,6,8,12,15,16,25,8,33,0,2,0,4,1,3,0,4,1,6,0,5,1,2,5,7,41
16896,2024,0,0,0,1,$209.50 ,41,G,10.0,504.0,High,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16905,2024,0,0,0,1,$26.00 ,41,G,5.0,870.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16907,2024,2,0,0,1,$81.87 ,41,B,45.0,973.0,Medium,13,16,30,36,36,59,18,77,0,5,0,8,2,6,0,8,2,14,0,14,2,5,12,17,41
16932,2024,0,0,0,1,$43.00 ,41,B,6.0,551.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16935,2024,0,0,0,1,$193.00 ,41,G,20.0,896.0,Medium,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16938,2024,0,0,0,1,$63.00 ,41,D,17.0,898.0,Medium,6,8,12,15,16,25,8,33,0,2,0,4,1,3,0,4,1,6,0,5,1,2,5,7,41
16941,2024,0,0,0,1,$147.00 ,41,E,30.0,887.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16942,2024,0,0,0,1,$278.00 ,41,G,1.0,619.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16947,2024,0,0,0,1,$223.00 ,41,G,6.0,644.0,Low,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16948,2024,0,0,0,1,$140.00 ,41,G,7.0,401.0,Low,24,32,48,60,64,100,32,132,0,8,0,16,4,12,0,16,4,24,0,20,4,8,20,28,41
16961,2024,0,0,8,1,$73.76 ,41,F,17.0,810.0,High,12,16,24,34,32,54,20,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,14,14,41
16967,2024,0,0,0,1,$378.00 ,41,G,22.0,655.0,Low,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
16970,2024,0,0,0,1,$75.00 ,41,G,6.0,673.0,High,12,16,24,30,32,50,16,66,0,4,0,8,2,6,0,8,2,12,0,10,2,4,10,14,41
