AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
24197,2024,4,0,0,0,$256.00 ,1,B,13.0,960.0,Medium,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
29451,2024,2,0,0,0,$104.00 ,1,B,24.0,578.0,High,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24195,2024,0,0,10,0,$109.44 ,1,B,741.0,953.0,Medium,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1
28492,2024,2,0,0,0,$91.00 ,1,B,74.0,824.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
23722,2024,4,0,0,0,$127.00 ,1,B,47.0,254.0,Medium,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24188,2024,4,0,0,0,$52.25 ,1,B,35.0,898.0,Medium,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
29408,2024,0,0,4,0,$70.50 ,1,B,7.0,818.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
28494,2024,2,0,0,0,$13.00 ,1,B,74.0,536.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
28491,2024,4,0,0,0,$20.53 ,1,B,21.0,698.0,High,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
23720,2024,0,0,4,0,$44.53 ,1,B,23.0,238.0,High,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
29502,2024,2,0,0,0,$33.00 ,1,B,77.0,908.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29493,2024,5,0,0,0,$20.00 ,1,B,12.0,674.0,Medium,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
24213,2024,2,0,0,0,$50.00 ,1,B,4.0,926.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29513,2024,6,0,0,0,$55.00 ,1,B,351.0,949.0,Medium,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
28469,2024,2,0,0,0,$238.00 ,1,B,2.0,893.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
24210,2024,0,0,2,0,$4.93 ,1,B,7.0,485.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29507,2024,0,0,4,0,$22.00 ,1,B,11.0,354.0,High,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
24206,2024,2,0,0,0,$73.00 ,1,B,4.0,609.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29463,2024,2,0,0,0,$202.00 ,1,B,55.0,938.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29460,2024,5,0,0,0,$68.00 ,1,B,644.0,959.0,High,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
24204,2024,3,0,0,0,$11.00 ,1,B,42.0,871.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
24209,2024,2,0,0,0,$89.00 ,1,B,75.0,950.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23701,2024,0,0,2,0,$2.10 ,1,B,1.0,890.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
23706,2024,0,0,2,0,$123.00 ,1,B,1737.0,847.0,Medium,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
29473,2024,2,0,0,0,$88.00 ,1,B,1.0,914.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24164,2024,3,0,0,0,$62.00 ,1,B,75.0,,High,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
29337,2024,2,0,0,0,$29.25 ,1,B,61.0,949.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29295,2024,2,0,0,0,$96.00 ,1,B,4.0,317.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29289,2024,2,0,0,0,$77.00 ,1,B,95.0,529.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29288,2024,2,0,0,0,$71.00 ,1,B,72.0,921.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
24163,2024,2,0,0,0,$106.00 ,1,B,190.0,511.0,High,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
29309,2024,2,0,0,0,$262.00 ,1,B,55.0,916.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
29344,2024,2,0,0,0,$11.00 ,1,B,74.0,947.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23738,2024,2,0,0,0,$24.00 ,1,B,223.0,931.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29385,2024,2,0,0,0,$62.00 ,1,B,21.0,503.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29379,2024,4,0,0,0,$24.00 ,1,B,7.0,909.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
24181,2024,0,0,2,0,$19.21 ,1,B,7.0,597.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29400,2024,4,0,0,0,$0.25 ,1,B,3.0,367.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
29361,2024,3,0,0,0,$2.33 ,1,B,17.0,932.0,High,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29358,2024,2,0,0,0,$53.00 ,1,B,68.0,921.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29356,2024,2,0,0,0,$41.00 ,1,B,1238.0,932.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
23737,2024,0,0,38,0,$211.00 ,1,B,28.0,546.0,Medium,0,0,38,0,38,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1
29371,2024,4,0,0,0,$4.00 ,1,B,105.0,890.0,Low,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
24177,2024,4,0,0,0,$26.00 ,1,B,17.0,896.0,Medium,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28573,2024,2,0,0,0,$12.00 ,1,B,114.0,952.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
28706,2024,1,0,0,0,$13.00 ,1,B,22.0,906.0,Medium,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24039,2024,5,0,0,0,$113.00 ,1,B,44.0,905.0,Medium,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
23945,2024,5,0,0,0,$103.00 ,1,B,89.0,954.0,Medium,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
28931,2024,0,0,13,0,$170.00 ,1,B,,905.0,Medium,13,0,0,0,0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1
24043,2024,0,0,15,0,$91.63 ,1,B,78.0,718.0,High,0,0,0,15,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1
23960,2024,2,0,0,0,$89.00 ,1,B,74.0,949.0,High,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
24035,2024,3,0,0,0,$152.00 ,1,B,7.0,948.0,Low,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
28722,2024,4,0,0,0,$99.00 ,1,B,211.0,940.0,Medium,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
28716,2024,1,0,0,0,$133.00 ,1,B,47.0,945.0,Medium,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23957,2024,0,0,5,0,$93.90 ,1,B,9.0,320.0,Medium,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
28676,2024,2,0,0,0,$83.00 ,1,B,13.0,922.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
28679,2024,2,0,0,0,$58.00 ,1,B,239.0,476.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23912,2024,0,0,4,0,$62.00 ,1,B,122.0,354.0,Medium,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
23892,2024,3,0,0,0,$17.00 ,1,B,15.0,426.0,High,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
24058,2024,0,0,2,0,$100.00 ,1,B,20.0,556.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28967,2024,0,0,5,0,$112.00 ,1,B,12.0,271.0,High,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
28682,2024,0,4,0,0,$3.00 ,1,B,86.0,903.0,Low,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
28956,2024,0,0,4,0,$93.00 ,1,B,22.0,709.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
28690,2024,2,0,0,0,$162.00 ,1,B,118.0,876.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28965,2024,0,0,5,0,$59.27 ,1,B,7.0,682.0,High,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
28961,2024,0,0,4,0,$34.00 ,1,B,29.0,323.0,High,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
24049,2024,0,4,0,0,$43.00 ,1,B,22.0,544.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
28688,2024,4,0,0,0,$34.00 ,1,B,297.0,926.0,High,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
28756,2024,2,0,0,0,$22.00 ,1,B,6.0,603.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
28755,2024,0,0,37,0,$80.00 ,1,B,20.0,886.0,High,0,0,0,37,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1
28751,2024,2,0,0,0,$5.00 ,1,B,2.0,918.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
28823,2024,2,0,0,0,$208.00 ,1,B,8.0,907.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
24000,2024,0,0,2,0,$14.00 ,1,B,3.0,176.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
28778,2024,2,0,0,0,$36.00 ,1,B,2.0,931.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
28776,2024,0,0,2,0,$99.00 ,1,B,6.0,359.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
28775,2024,3,0,0,0,$23.00 ,1,B,4.0,750.0,Low,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
28797,2024,2,0,0,0,$128.00 ,1,B,5.0,910.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
28789,2024,0,0,12,0,$14.33 ,1,B,13.0,458.0,Medium,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
24024,2024,3,0,0,0,$10.00 ,1,B,33.0,907.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
24031,2024,2,0,0,0,$77.00 ,1,B,17.0,932.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
24032,2024,2,0,0,0,$28.00 ,1,B,40.0,840.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
28832,2024,4,0,0,0,$85.00 ,1,B,59.0,950.0,Medium,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
28829,2024,3,0,0,0,$28.00 ,1,B,93.0,919.0,High,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
28747,2024,3,0,0,0,$57.00 ,1,B,66.0,958.0,High,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24027,2024,2,0,0,0,$3.00 ,1,B,22.0,847.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
28847,2024,2,0,0,0,$10.00 ,1,B,8.0,375.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23981,2024,0,0,3,0,$3.69 ,1,B,10.0,882.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
29103,2024,2,0,0,0,$143.00 ,1,B,313.0,942.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28597,2024,2,0,0,0,$254.00 ,1,B,20.0,950.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29118,2024,3,0,0,0,$24.00 ,1,B,436.0,971.0,Low,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
29116,2024,2,0,0,0,$171.00 ,1,B,38.0,937.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
24090,2024,3,0,0,0,$282.00 ,1,B,28.0,954.0,Low,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
28604,2024,3,0,0,0,$17.00 ,1,B,1.0,919.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
24082,2024,2,0,0,0,$35.00 ,1,B,58.0,868.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28614,2024,0,0,12,0,$165.00 ,1,B,58.0,955.0,Low,0,12,0,0,12,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
28612,2024,2,0,0,0,$121.00 ,1,B,26.0,925.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
29122,2024,4,0,0,0,$87.00 ,1,B,18.0,890.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
28594,2024,0,0,2,0,$4.00 ,1,B,12.0,433.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29151,2024,0,0,4,0,$14.00 ,1,B,22.0,590.0,Low,0,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
28576,2024,1,0,0,0,$94.00 ,1,B,6.0,955.0,Medium,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23812,2024,0,0,2,0,$102.00 ,1,B,33.0,381.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29156,2024,0,0,2,0,$18.00 ,1,B,5.0,757.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
24121,2024,2,0,0,0,$253.00 ,1,B,23.0,866.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23794,2024,0,0,4,0,$26.27 ,1,B,12.0,935.0,High,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
29132,2024,0,0,0,0,$29.00 ,1,B,15.0,338.0,Medium,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
29129,2024,2,0,0,0,$109.00 ,1,B,101.0,920.0,High,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
24010,2024,2,0,0,0,$59.50 ,1,B,17.0,651.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28585,2024,4,0,0,0,$75.00 ,1,B,26.0,941.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
29142,2024,0,0,9,0,$6.53 ,1,B,14.0,524.0,Low,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
24108,2024,4,0,0,0,$112.00 ,1,B,85.0,941.0,Medium,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
23816,2024,0,0,4,0,$46.34 ,1,B,17.0,925.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
24080,2024,3,0,0,0,$87.00 ,1,B,106.0,936.0,Medium,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24071,2024,4,0,0,0,$23.00 ,1,B,1.0,538.0,Low,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
28997,2024,2,0,0,0,$30.00 ,1,B,3.0,961.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
24073,2024,0,5,0,0,$61.00 ,1,B,13.0,435.0,High,5,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28648,2024,3,0,0,0,$63.00 ,1,B,52.0,909.0,Medium,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
28982,2024,4,0,0,0,$117.00 ,1,B,17.0,600.0,Medium,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
28979,2024,1,0,0,0,$6.00 ,1,B,2.0,898.0,High,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28977,2024,4,0,0,0,$48.00 ,1,B,4.0,370.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
24063,2024,0,0,3,0,$97.00 ,1,B,23.0,456.0,Medium,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
28994,2024,4,0,0,0,$37.00 ,1,B,1.0,931.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
28993,2024,2,0,0,0,$156.00 ,1,B,4.0,939.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
28653,2024,2,0,0,0,$341.00 ,1,B,75.0,938.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
24068,2024,0,0,4,0,$24.00 ,1,B,38.0,941.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
23879,2024,2,0,0,0,$219.00 ,1,B,89.0,965.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
24079,2024,0,0,4,0,$74.82 ,1,B,23.0,958.0,High,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
29059,2024,2,0,0,0,$326.00 ,1,B,65.0,883.0,High,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
28623,2024,2,0,0,0,$180.00 ,1,B,9.0,940.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29074,2024,2,0,0,0,$186.00 ,1,B,6.0,846.0,Low,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
29069,2024,3,0,0,0,$47.00 ,1,B,30.0,841.0,Medium,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28638,2024,4,0,0,0,$33.50 ,1,B,15.0,853.0,Medium,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
29035,2024,0,2,0,0,$52.00 ,1,B,69.0,911.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
23856,2024,3,0,0,0,$130.00 ,1,B,22.0,947.0,Low,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
29051,2024,2,0,0,0,$15.00 ,1,B,92.0,960.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
23852,2024,0,0,0,0,$6.00 ,1,B,13.0,884.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
30527,2024,4,0,0,0,$54.25 ,1,B,2.0,646.0,High,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
23303,2024,0,0,5,0,$136.00 ,1,B,18.0,952.0,Low,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
30534,2024,0,0,3,0,$59.00 ,1,B,5.0,545.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
30556,2024,2,0,0,0,$62.00 ,1,B,19.0,881.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30550,2024,2,0,0,0,$68.00 ,1,B,83.0,899.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
30548,2024,2,0,0,0,$98.00 ,1,B,26.0,376.0,High,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
30547,2024,2,0,0,0,$25.00 ,1,B,193.0,916.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30535,2024,0,0,5,0,$101.00 ,1,B,9.0,,Low,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
30503,2024,5,0,0,0,$206.00 ,1,B,11.0,932.0,Medium,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
23322,2024,0,0,3,0,$62.00 ,1,B,64.0,726.0,High,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
23323,2024,3,0,0,0,$145.00 ,1,B,64.0,945.0,Medium,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
23312,2024,1,0,0,0,$64.00 ,1,B,13.0,926.0,Medium,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30501,2024,4,0,0,0,$72.50 ,1,B,30.0,879.0,Medium,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
23316,2024,0,0,2,0,$146.00 ,1,B,19.0,958.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
30482,2024,1,0,0,0,$411.00 ,1,B,945.0,911.0,Medium,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30559,2024,3,0,0,0,$152.00 ,1,B,257.0,907.0,High,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
30630,2024,3,0,0,0,$105.00 ,1,B,19.0,890.0,Low,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
30657,2024,2,0,0,0,$69.00 ,1,B,6.0,447.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
30652,2024,0,0,2,0,$46.78 ,1,B,15.0,411.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23258,2024,2,0,0,0,$73.00 ,1,B,41.0,940.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30608,2024,2,0,0,0,$11.00 ,1,B,20.0,768.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30605,2024,0,0,4,0,$48.63 ,1,B,89.0,939.0,Low,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
30572,2024,0,0,4,0,$90.00 ,1,B,103.0,198.0,Low,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
