AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
1542,2023,5,0,0,0,$86.00 ,2,E,6.0,396.0,Low,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
19892,2024,8,0,0,0,$87.00 ,2,E,1.0,508.0,High,0,4,0,4,8,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,2
25083,2024,4,0,0,0,$43.13 ,2,E,19.0,933.0,High,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
24982,2024,8,0,0,0,$75.25 ,2,E,6.0,926.0,Low,0,0,6,2,6,2,2,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,2
3704,2023,0,0,3,0,$5.33 ,2,E,6.0,404.0,Medium,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2
3110,2023,0,0,13,0,$39.00 ,2,E,4.0,247.0,Low,0,0,0,13,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,2
42321,2024,4,4,0,0,$13.50 ,2,E,2.0,217.0,Low,0,0,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
22574,2024,0,0,6,0,$350.50 ,2,E,58.0,953.0,Medium,6,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
3175,2023,0,4,3,0,$40.86 ,2,E,3.0,294.0,High,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
3204,2023,5,0,0,0,$59.80 ,2,E,659.0,881.0,High,0,0,3,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2
2313,2023,0,0,4,0,$65.00 ,2,E,1.0,904.0,Medium,0,0,0,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
24182,2024,6,0,0,0,$130.00 ,2,E,52.0,962.0,Medium,0,0,3,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2
21170,2024,0,0,9,0,$66.89 ,2,E,9.0,471.0,Low,0,0,0,9,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2
42955,2024,0,0,3,0,$28.48 ,2,E,17.0,882.0,Medium,0,0,3,3,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2
2374,2023,0,0,6,0,$70.00 ,2,E,6.0,526.0,Medium,0,0,0,6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2
21718,2024,4,0,10,0,$18.27 ,2,E,7.0,955.0,Medium,4,0,10,0,10,4,0,14,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,2
24029,2024,4,0,0,0,$54.50 ,2,E,41.0,604.0,Low,0,2,0,2,0,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
21680,2024,6,0,0,0,$35.00 ,2,E,33.0,453.0,High,0,2,0,4,2,4,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2
26258,2024,2,4,0,0,$100.33 ,2,E,91.0,958.0,Medium,4,2,0,0,6,0,0,6,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
26406,2024,4,0,0,0,$348.00 ,2,E,80.0,933.0,Low,0,2,2,0,2,2,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
26416,2024,4,0,0,0,$65.00 ,2,E,6.0,252.0,Medium,0,0,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
22943,2024,0,0,7,0,$22.19 ,2,E,19.0,930.0,Medium,0,0,0,7,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2
18504,2024,2,0,2,0,$32.75 ,2,E,27.0,897.0,Medium,2,2,0,0,2,2,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2
2052,2023,0,0,4,0,$203.00 ,2,E,10.0,923.0,Medium,2,0,2,0,2,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2
23788,2024,2,0,0,0,$30.00 ,1,E,,926.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29278,2024,2,0,0,0,$98.00 ,1,E,6.0,935.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
29244,2024,3,0,0,0,$177.61 ,1,E,1.0,888.0,Medium,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23778,2024,1,0,0,0,$46.00 ,1,E,66.0,645.0,Low,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29447,2024,5,0,0,0,$42.00 ,1,E,102.0,947.0,Medium,5,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28482,2024,0,0,0,0,$165.00 ,1,E,50.0,920.0,High,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
24198,2024,0,0,5,0,$47.00 ,1,E,10.0,235.0,High,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
24189,2024,1,0,0,0,$36.00 ,1,E,6.0,947.0,High,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29495,2024,4,0,0,0,$102.00 ,1,E,89.0,655.0,Medium,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
29334,2024,2,0,0,0,$57.00 ,1,E,51.0,926.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23732,2024,2,0,0,0,$52.50 ,1,E,93.0,842.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23735,2024,2,0,0,0,$18.00 ,1,E,78.0,918.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29363,2024,2,0,0,0,$94.00 ,1,E,23.0,520.0,Medium,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
28713,2024,2,0,0,0,$185.00 ,1,E,1670.0,804.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
23951,2024,2,0,0,0,$54.00 ,1,E,18.0,947.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
28909,2024,0,0,2,0,$76.21 ,1,E,0.0,932.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23929,2024,1,0,0,0,$332.00 ,1,E,207.0,958.0,Low,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24052,2024,0,0,2,0,$14.50 ,1,E,13.0,929.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
28971,2024,0,0,41,0,$69.83 ,1,E,2.0,929.0,Medium,0,0,0,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1
28680,2024,4,0,0,0,$455.00 ,1,E,736.0,921.0,Medium,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
28685,2024,0,0,2,0,$95.50 ,1,E,8.0,950.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28813,2024,2,0,0,0,$27.00 ,1,E,2.0,950.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24019,2024,3,0,0,0,$58.71 ,1,E,74.0,704.0,High,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
28859,2024,2,0,0,0,$105.00 ,1,E,75.0,809.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
28869,2024,4,0,0,0,$43.00 ,1,E,73.0,778.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
28837,2024,2,0,0,0,$5.00 ,1,E,68.0,934.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
23886,2024,2,0,0,0,$56.00 ,1,E,,926.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29120,2024,4,0,0,0,$96.00 ,1,E,102.0,948.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
28596,2024,2,0,0,0,$18.00 ,1,E,145.0,829.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
28577,2024,1,0,0,0,$19.00 ,1,E,841.0,928.0,Medium,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28575,2024,2,0,0,0,$30.00 ,1,E,0.0,845.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29155,2024,2,0,0,0,$47.00 ,1,E,1.0,955.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29130,2024,2,0,0,0,$60.00 ,1,E,63.0,523.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
28582,2024,2,0,0,0,$41.00 ,1,E,97.0,953.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
24107,2024,1,0,0,0,$34.00 ,1,E,4.0,946.0,Low,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28981,2024,3,0,0,0,$81.00 ,1,E,846.0,958.0,High,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
24064,2024,1,0,0,0,$138.00 ,1,E,216.0,931.0,High,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29058,2024,2,0,0,0,$81.00 ,1,E,5.0,931.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
24078,2024,2,0,0,0,$22.00 ,1,E,691.0,929.0,Medium,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
28628,2024,4,0,0,0,$22.00 ,1,E,75.0,936.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
29029,2024,2,0,0,0,$87.00 ,1,E,68.0,937.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28639,2024,0,0,0,0,$939.00 ,1,E,81.0,894.0,Medium,10,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
30655,2024,0,0,0,0,$315.00 ,1,E,956.0,754.0,High,6,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30642,2024,0,0,3,0,$65.94 ,1,E,10.0,574.0,Medium,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
30606,2024,4,0,0,0,$25.00 ,1,E,69.0,957.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
30581,2024,3,0,0,0,$391.00 ,1,E,3.0,842.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
30575,2024,1,0,0,0,$49.00 ,1,E,1.0,929.0,Medium,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30604,2024,2,0,0,0,$99.00 ,1,E,21.0,864.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
23357,2024,0,0,3,0,$68.00 ,1,E,91.0,706.0,Medium,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
30318,2024,2,0,0,0,$71.00 ,1,E,70.0,932.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30335,2024,2,0,0,0,$59.00 ,1,E,703.0,465.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30322,2024,0,0,3,0,$87.33 ,1,E,23.0,363.0,Medium,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
30262,2024,2,0,0,0,$37.00 ,1,E,17.0,264.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30422,2024,2,0,0,0,$183.00 ,1,E,59.0,964.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30358,2024,2,0,0,0,$106.00 ,1,E,83.0,954.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
30388,2024,9,0,0,0,$22.00 ,1,E,10.0,815.0,Medium,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
23132,2024,4,0,0,0,$91.00 ,1,E,75.0,929.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
31047,2024,2,0,0,0,$101.00 ,1,E,216.0,545.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31005,2024,4,0,0,0,$86.00 ,1,E,68.0,647.0,High,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
30746,2024,0,0,3,0,$31.00 ,1,E,4.0,933.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
30665,2024,2,0,0,0,$127.00 ,1,E,68.0,934.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30803,2024,1,0,0,0,$0.00 ,1,E,7.0,965.0,Medium,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30774,2024,3,0,0,0,$77.00 ,1,E,64.0,923.0,High,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
29754,2024,3,0,0,0,$241.00 ,1,E,1233.0,954.0,Low,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
29751,2024,3,0,0,0,$34.00 ,1,E,42.0,912.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
23596,2024,0,0,0,0,$465.00 ,1,E,17.0,942.0,Low,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
23605,2024,2,0,0,0,$12.00 ,1,E,1.0,359.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
23606,2024,0,0,10,0,$142.37 ,1,E,12.0,949.0,Low,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
29834,2024,0,0,0,0,$436.00 ,1,E,151.0,907.0,Medium,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
29808,2024,0,0,4,0,$41.34 ,1,E,3.0,346.0,Low,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
29604,2024,0,0,2,0,$116.00 ,1,E,34.0,543.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29528,2024,0,0,2,0,$5.00 ,1,E,20.0,429.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
29547,2024,0,0,4,0,$62.00 ,1,E,11.0,386.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29542,2024,2,0,0,0,$67.00 ,1,E,19.0,902.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29678,2024,0,0,3,0,$5.00 ,1,E,116.0,566.0,Medium,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
29675,2024,3,0,0,0,$130.00 ,1,E,20.0,958.0,Low,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
29671,2024,2,0,0,0,$120.00 ,1,E,102.0,947.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
29662,2024,3,0,0,0,$11.00 ,1,E,4.0,391.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
29681,2024,2,0,0,0,$84.00 ,1,E,1.0,954.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
29636,2024,1,0,0,0,$16.00 ,1,E,3.0,894.0,High,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29649,2024,2,0,0,0,$13.00 ,1,E,1.0,883.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30108,2024,2,0,0,0,$113.00 ,1,E,27.0,961.0,Low,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
30131,2024,0,0,4,0,$58.63 ,1,E,44.0,294.0,Medium,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
30124,2024,2,0,0,0,$44.00 ,1,E,81.0,926.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30123,2024,3,0,0,0,$43.25 ,1,E,19.0,571.0,Medium,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
30067,2024,0,0,0,0,$146.00 ,1,E,74.0,960.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
30076,2024,6,0,0,0,$86.33 ,1,E,97.0,910.0,Medium,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
30214,2024,3,0,0,0,$7.67 ,1,E,1.0,891.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
30211,2024,2,0,0,0,$73.00 ,1,E,58.0,956.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
23390,2024,2,0,0,0,$27.00 ,1,E,5.0,904.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30163,2024,3,0,0,0,$15.00 ,1,E,178.0,933.0,Medium,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30171,2024,2,0,0,0,$47.00 ,1,E,1.0,689.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30170,2024,2,0,0,0,$68.00 ,1,E,73.0,894.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
29945,2024,1,0,0,0,$124.00 ,1,E,170.0,942.0,Medium,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29884,2024,2,0,0,0,$86.90 ,1,E,1.0,938.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23522,2024,0,0,2,0,$16.68 ,1,E,18.0,572.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29904,2024,10,0,0,0,$381.00 ,1,E,77.0,962.0,Medium,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
29955,2024,1,0,0,0,$37.00 ,1,E,63.0,951.0,Low,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30014,2024,2,0,0,0,$105.00 ,1,E,103.0,952.0,High,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
30025,2024,2,0,0,0,$109.00 ,1,E,15.0,790.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30037,2024,4,0,0,0,$129.00 ,1,E,76.0,946.0,Medium,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
23473,2024,4,0,0,0,$15.00 ,1,E,75.0,935.0,Medium,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
23475,2024,4,0,0,0,$208.00 ,1,E,86.0,925.0,Medium,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
23476,2024,0,0,2,0,$119.00 ,1,E,6.0,551.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29968,2024,2,0,0,0,$144.00 ,1,E,22.0,887.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
25704,2024,1,0,0,0,$57.00 ,1,E,15.0,935.0,Medium,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27162,2024,4,0,0,0,$32.00 ,1,E,33.0,920.0,High,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
25731,2024,2,0,0,0,$26.00 ,1,E,12.0,522.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
27185,2024,1,0,0,0,$119.00 ,1,E,10.0,949.0,Low,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27042,2024,0,0,4,0,$74.00 ,1,E,3.0,640.0,Low,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
25820,2024,2,0,0,0,$139.00 ,1,E,178.0,627.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
25824,2024,2,0,0,0,$65.00 ,1,E,10.0,938.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
27022,2024,0,0,2,0,$56.60 ,1,E,17.0,578.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
27115,2024,2,0,0,0,$20.00 ,1,E,7.0,952.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27102,2024,0,0,2,0,$33.00 ,1,E,10.0,855.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
27060,2024,2,0,0,0,$30.00 ,1,E,58.0,926.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
25804,2024,6,0,0,0,$28.00 ,1,E,42.0,382.0,Low,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
27087,2024,4,0,0,0,$15.00 ,1,E,1.0,939.0,Low,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
25422,2024,2,0,0,0,$30.00 ,1,E,15.0,924.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25474,2024,2,0,0,0,$47.00 ,1,E,7.0,926.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
27398,2024,0,0,3,0,$17.50 ,1,E,8.0,875.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
27392,2024,2,0,0,0,$127.00 ,1,E,73.0,941.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
27386,2024,1,0,0,0,$54.53 ,1,E,1.0,946.0,Medium,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27482,2024,4,0,0,0,$30.00 ,1,E,84.0,401.0,Medium,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25356,2024,0,0,11,0,$73.01 ,1,E,,,Medium,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
25388,2024,2,0,0,0,$11.00 ,1,E,7.0,333.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
27380,2024,0,0,2,0,$99.00 ,1,E,19.0,919.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
27257,2024,0,0,4,0,$74.00 ,1,E,79.0,636.0,Low,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
25589,2024,2,0,0,0,$16.00 ,1,E,1.0,956.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
25492,2024,4,0,0,0,$31.00 ,1,E,7.0,952.0,Medium,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
25524,2024,2,0,0,0,$152.00 ,1,E,81.0,819.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
25512,2024,3,0,0,0,$14.00 ,1,E,58.0,953.0,High,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
27333,2024,3,0,0,0,$70.00 ,1,E,11.0,197.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
26269,2024,3,0,0,0,$262.00 ,1,E,318.0,973.0,Medium,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
