AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
31780,2024,3,0,0,0,$65.00 ,1,A,24.0,948.0,Medium,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
31758,2024,2,0,0,0,$20.00 ,1,A,33.0,892.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31756,2024,2,0,0,0,$19.25 ,1,A,94.0,807.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31740,2024,2,0,0,0,$10.00 ,1,A,29.0,679.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31741,2024,0,3,0,0,$57.00 ,1,A,20.0,369.0,Medium,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
31736,2024,4,0,0,0,$161.00 ,1,A,83.0,457.0,High,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
31811,2024,3,0,0,0,$61.00 ,1,A,102.0,979.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
31817,2024,3,0,0,0,$37.00 ,1,A,83.0,690.0,Low,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
31787,2024,2,0,0,0,$101.00 ,1,A,67.0,163.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31793,2024,0,0,2,0,$36.00 ,1,A,6.0,562.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31800,2024,2,0,0,0,$60.00 ,1,A,9.0,914.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
31801,2024,2,0,0,0,$42.00 ,1,A,6.0,914.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31673,2024,0,0,4,0,$52.00 ,1,A,15.0,492.0,Low,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
31677,2024,5,0,0,0,$90.00 ,1,A,215.0,798.0,Low,5,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31679,2024,2,0,0,0,$80.00 ,1,A,21.0,434.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31680,2024,2,0,0,0,$116.00 ,1,A,4.0,958.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31683,2024,5,0,0,0,$75.00 ,1,A,3.0,928.0,Low,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
31651,2024,3,0,0,0,$127.00 ,1,A,85.0,957.0,Low,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
31655,2024,4,0,0,0,$138.00 ,1,A,67.0,969.0,High,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
31660,2024,3,0,0,0,$31.00 ,1,A,75.0,944.0,High,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
31717,2024,2,0,0,0,$37.00 ,1,A,64.0,394.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31718,2024,3,0,0,0,$93.00 ,1,A,156.0,758.0,High,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
31720,2024,0,0,6,0,$47.82 ,1,A,29.0,,High,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
31727,2024,6,0,0,0,$76.00 ,1,A,20.0,936.0,Low,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
31733,2024,3,0,0,0,$125.00 ,1,A,86.0,950.0,Medium,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
31711,2024,5,0,0,0,$63.00 ,1,A,10.0,956.0,Medium,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
31694,2024,2,0,0,0,$79.00 ,1,A,81.0,586.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31704,2024,0,0,4,0,$54.00 ,1,A,19.0,,Medium,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
31709,2024,1,0,0,0,$0.00 ,1,A,71.0,918.0,Medium,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31710,2024,4,0,0,0,$29.00 ,1,A,54.0,878.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31452,2024,2,0,0,0,$218.00 ,1,A,81.0,956.0,Low,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31181,2024,2,0,0,0,$91.00 ,1,A,7.0,779.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31237,2024,2,0,0,0,$34.00 ,1,A,13.0,910.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31239,2024,1,0,0,0,$105.00 ,1,A,42.0,939.0,High,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31242,2024,2,0,0,0,$37.00 ,1,A,43.0,922.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31244,2024,2,0,0,0,$488.00 ,1,A,195.0,858.0,Low,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31098,2024,1,0,0,0,$12.00 ,1,A,66.0,697.0,Medium,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31099,2024,4,0,0,0,$74.00 ,1,A,151.0,951.0,High,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
31106,2024,0,0,2,0,$1.58 ,1,A,100.0,938.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31107,2024,2,0,0,0,$71.00 ,1,A,904.0,953.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31086,2024,4,0,0,0,$45.00 ,1,A,132.0,948.0,High,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
31077,2024,4,0,0,0,$16.50 ,1,A,3.0,926.0,High,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
31140,2024,2,0,0,0,$25.00 ,1,A,58.0,543.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31151,2024,2,0,0,0,$37.13 ,1,A,71.0,697.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31120,2024,2,0,0,0,$97.00 ,1,A,128.0,925.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
31250,2024,4,0,0,0,$47.00 ,1,A,58.0,626.0,High,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
31382,2024,3,0,0,0,$211.00 ,1,A,1837.0,922.0,High,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31353,2024,3,0,0,0,$1.00 ,1,A,103.0,843.0,High,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31354,2024,2,0,0,0,$22.00 ,1,A,92.0,966.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
31358,2024,0,0,4,0,$94.25 ,1,A,20.0,362.0,Low,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
31361,2024,2,0,0,0,$139.00 ,1,A,160.0,915.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31369,2024,4,0,0,0,$111.00 ,1,A,68.0,903.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
31371,2024,3,0,0,0,$7.00 ,1,A,82.0,964.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31432,2024,3,0,0,0,$14.00 ,1,A,101.0,900.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31442,2024,2,0,0,0,$203.00 ,1,A,476.0,976.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31444,2024,3,0,0,0,$90.00 ,1,A,626.0,868.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
31448,2024,6,0,0,0,$117.00 ,1,A,92.0,896.0,Low,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
31403,2024,2,0,0,0,$11.00 ,1,A,21.0,942.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
31405,2024,2,0,0,0,$88.00 ,1,A,6.0,901.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31413,2024,0,0,4,0,$31.00 ,1,A,89.0,952.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
31414,2024,2,0,0,0,$87.00 ,1,A,20.0,362.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31416,2024,0,0,8,0,$75.93 ,1,A,33.0,273.0,Medium,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
31275,2024,1,0,0,0,$45.00 ,1,A,6.0,870.0,Medium,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31281,2024,2,0,0,0,$48.00 ,1,A,7.0,872.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31285,2024,2,0,0,0,$448.00 ,1,A,252.0,871.0,High,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31288,2024,3,0,0,0,$214.00 ,1,A,18.0,897.0,Low,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
31303,2024,4,0,0,0,$452.00 ,1,A,264.0,919.0,Medium,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
31292,2024,2,0,0,0,$24.00 ,1,A,71.0,718.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31258,2024,2,0,0,0,$63.00 ,1,A,13.0,952.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31302,2024,2,0,0,0,$40.00 ,1,A,33.0,883.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
31347,2024,0,0,2,0,$69.93 ,1,A,10.0,927.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31334,2024,4,0,0,0,$92.00 ,1,A,60.0,940.0,High,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
31340,2024,5,0,0,0,$125.00 ,1,A,125.0,933.0,High,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
31341,2024,2,0,0,0,$124.00 ,1,A,8.0,924.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31344,2024,1,0,0,0,$22.00 ,1,A,10.0,244.0,High,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31306,2024,1,0,0,0,$81.00 ,1,A,94.0,926.0,Medium,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31310,2024,2,0,0,0,$15.50 ,1,A,523.0,950.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31311,2024,6,0,0,0,$70.00 ,1,A,23.0,939.0,Medium,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
31312,2024,2,0,0,0,$150.00 ,1,A,331.0,804.0,Low,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
31315,2024,6,0,0,0,$42.00 ,1,A,48.0,880.0,Low,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
31318,2024,3,0,0,0,$122.00 ,1,A,72.0,826.0,High,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
31319,2024,2,0,0,0,$27.00 ,1,A,22.0,893.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
32358,2024,2,0,0,0,$64.00 ,1,A,29.0,473.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32215,2024,4,0,0,0,$86.00 ,1,A,149.0,978.0,High,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
32342,2024,2,0,0,0,$56.00 ,1,A,28.0,569.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
32410,2024,2,0,0,0,$91.90 ,1,A,10.0,330.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32421,2024,2,0,0,0,$1.00 ,1,A,19.0,426.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
32377,2024,3,0,0,0,$52.00 ,1,A,124.0,863.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
32378,2024,0,0,0,0,$129.00 ,1,A,78.0,915.0,Low,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
32382,2024,0,0,2,0,$61.00 ,1,A,13.0,461.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32383,2024,4,0,0,0,$78.00 ,1,A,34.0,925.0,Low,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
32320,2024,2,0,0,0,$78.00 ,1,A,149.0,916.0,High,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32256,2024,3,0,0,0,$227.00 ,1,A,55.0,967.0,Medium,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32237,2024,5,0,0,0,$470.00 ,1,A,1446.0,941.0,Medium,5,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
32219,2024,2,0,0,0,$86.00 ,1,A,82.0,474.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
32220,2024,0,0,4,0,$17.00 ,1,A,41.0,628.0,Low,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
32295,2024,2,0,0,0,$19.00 ,1,A,152.0,417.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32302,2024,4,0,0,0,$93.00 ,1,A,62.0,554.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
32292,2024,3,0,0,0,$100.00 ,1,A,100.0,952.0,Low,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
32272,2024,4,0,0,0,$208.00 ,1,A,132.0,927.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
32276,2024,2,0,0,0,$181.00 ,1,A,64.0,924.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
32281,2024,4,0,0,0,$13.00 ,1,A,106.0,906.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
32423,2024,2,0,0,0,$94.00 ,1,A,11.0,339.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32557,2024,2,0,0,0,$47.00 ,1,A,66.0,683.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
32558,2024,2,0,0,0,$25.00 ,1,A,19.0,282.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32530,2024,3,0,0,0,$4.00 ,1,A,12.0,762.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
32531,2024,1,0,0,0,$39.00 ,1,A,7.0,945.0,Medium,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32533,2024,3,0,0,0,$52.00 ,1,A,54.0,954.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
32537,2024,1,0,0,0,$63.00 ,1,A,27.0,740.0,Medium,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32539,2024,2,0,0,0,$38.00 ,1,A,74.0,623.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32543,2024,0,0,0,0,$30.00 ,1,A,13.0,961.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
32544,2024,0,0,0,0,$13.00 ,1,A,64.0,720.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
32546,2024,1,0,0,0,$49.00 ,1,A,94.0,947.0,Medium,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32547,2024,5,0,0,0,$79.00 ,1,A,74.0,889.0,Medium,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
32581,2024,2,0,0,0,$188.00 ,1,A,75.0,945.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
32590,2024,2,0,0,0,$134.06 ,1,A,55.0,901.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32594,2024,2,0,0,0,$64.00 ,1,A,93.0,982.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32596,2024,4,0,0,0,$3.00 ,1,A,56.0,301.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
32447,2024,3,0,0,0,$35.00 ,1,A,164.0,959.0,High,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32446,2024,5,0,0,0,$90.00 ,1,A,92.0,886.0,Medium,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
32445,2024,0,0,4,0,$60.58 ,1,A,983.0,541.0,Low,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
32428,2024,1,0,0,0,$85.00 ,1,A,282.0,361.0,Low,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32435,2024,4,0,0,0,$13.00 ,1,A,98.0,917.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
32436,2024,2,0,0,0,$106.00 ,1,A,62.0,885.0,High,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
32439,2024,4,0,0,0,$55.00 ,1,A,79.0,927.0,Low,0,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
32508,2024,2,0,0,0,$17.75 ,1,A,15.0,947.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32512,2024,2,0,0,0,$18.00 ,1,A,35.0,877.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32514,2024,2,0,0,0,$116.00 ,1,A,69.0,915.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
32520,2024,2,0,0,0,$12.00 ,1,A,84.0,900.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
32524,2024,2,0,0,0,$95.00 ,1,A,331.0,952.0,High,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32496,2024,2,0,0,0,$82.00 ,1,A,95.0,949.0,Low,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32474,2024,0,0,3,0,$38.53 ,1,A,18.0,167.0,Low,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
32216,2024,2,0,0,0,$15.75 ,1,A,75.0,630.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32214,2024,3,0,0,0,$22.00 ,1,A,49.0,951.0,Low,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
31958,2024,3,0,0,0,$2.75 ,1,A,6.0,912.0,Low,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
31964,2024,3,0,0,0,$83.00 ,1,A,240.0,930.0,Low,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
31927,2024,0,0,3,0,$28.67 ,1,A,364.0,969.0,High,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
31939,2024,4,0,0,0,$69.00 ,1,A,395.0,869.0,High,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
31940,2024,2,0,0,0,$55.00 ,1,A,11.0,843.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
32007,2024,2,0,0,0,$36.00 ,1,A,4.0,917.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32003,2024,2,0,0,0,$25.00 ,1,A,22.0,241.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
32005,2024,6,0,0,0,$147.00 ,1,A,56.0,930.0,Medium,6,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
32011,2024,3,0,0,0,$12.00 ,1,A,88.0,790.0,High,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
32017,2024,0,0,5,0,$54.95 ,1,A,150.0,557.0,Medium,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
32018,2024,2,0,0,0,$114.00 ,1,A,78.0,931.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31975,2024,2,0,0,0,$45.00 ,1,A,11.0,925.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
31978,2024,2,0,0,0,$177.00 ,1,A,85.0,962.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31982,2024,0,0,0,0,$25.00 ,1,A,12.0,507.0,Low,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31984,2024,4,0,0,0,$27.00 ,1,A,56.0,630.0,High,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
31985,2024,0,0,2,0,$89.00 ,1,A,22.0,385.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31987,2024,3,0,0,0,$67.00 ,1,A,65.0,946.0,Low,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31856,2024,2,0,0,0,$4.00 ,1,A,25.0,858.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
31867,2024,1,0,0,0,$39.00 ,1,A,66.0,936.0,High,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31868,2024,0,3,0,0,$40.00 ,1,A,6.0,329.0,Low,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31851,2024,4,0,0,0,$76.00 ,1,A,236.0,965.0,Medium,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
31838,2024,4,0,0,0,$120.00 ,1,A,454.0,920.0,High,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
31841,2024,3,0,0,0,$56.00 ,1,A,46.0,899.0,Low,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
31908,2024,2,0,0,0,$81.00 ,1,A,21.0,883.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
