AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
33476,2024,0,0,4,0,$263.73 ,3,Limited Data,3.0,508.0,Low,0,0,8,4,4,8,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3
41754,2024,0,3,0,0,$139.67 ,3,Limited Data,38.0,759.0,Medium,2,0,1,0,1,2,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
4838,2023,8,0,0,0,$5.25 ,3,Limited Data,6.0,950.0,Medium,1,1,0,2,0,4,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3
33457,2024,0,12,0,0,$11.00 ,3,Limited Data,3.0,,Medium,0,0,4,8,4,8,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,3
38615,2024,0,6,0,0,$20.83 ,3,Limited Data,2.0,601.0,Medium,0,6,0,0,2,4,0,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3
29637,2024,0,0,6,0,$74.27 ,3,Limited Data,6.0,,Medium,2,0,4,0,2,4,0,6,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,3
1069,2023,2,0,16,0,$90.33 ,3,Limited Data,4.0,,Low,0,10,0,8,0,18,12,6,0,0,0,0,0,0,4,6,0,0,0,0,0,0,8,0,3
32755,2024,6,0,0,0,$238.33 ,3,Limited Data,,926.0,High,2,4,0,0,2,4,0,6,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,3
38674,2024,0,7,0,0,$68.83 ,3,Limited Data,64.0,553.0,Medium,0,2,5,0,5,2,3,4,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,3
11362,2023,6,0,0,0,$174.23 ,3,Limited Data,100.0,913.0,Low,0,2,4,0,2,4,0,6,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,3
6800,2023,10,0,0,0,$28.00 ,3,Limited Data,902.0,,High,0,8,2,0,8,2,0,10,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,3
5048,2023,25,0,0,0,$12.00 ,3,Limited Data,,,High,0,52,63,54,63,106,54,115,0,0,0,0,0,0,0,52,0,63,0,0,0,0,54,0,3
38641,2024,0,6,0,0,$56.50 ,3,Limited Data,89.0,544.0,Low,0,4,2,0,2,4,0,6,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,3
29586,2024,5,0,0,0,$94.40 ,3,Limited Data,43.0,929.0,Medium,2,1,2,0,2,3,0,5,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3
38610,2024,0,6,0,0,$27.50 ,3,Limited Data,79.0,910.0,Medium,0,2,4,0,6,0,0,6,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,3
23717,2024,0,6,0,0,$94.83 ,3,Limited Data,,,High,0,0,6,0,4,2,0,6,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,3
27027,2024,6,0,0,0,$62.75 ,3,Limited Data,10.0,926.0,High,0,0,0,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
1227,2023,0,4,4,0,$76.50 ,3,Limited Data,1702.0,905.0,Medium,0,0,2,6,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,3
25894,2024,0,0,8,0,$29.84 ,3,Limited Data,55.0,,Medium,0,2,2,4,4,4,0,8,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,3
38602,2024,0,8,0,0,$72.83 ,3,Limited Data,344.0,626.0,Low,0,4,4,0,6,2,0,8,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,3
1041,2023,0,0,0,0,$418.00 ,3,Limited Data,81.0,,Medium,0,24,26,24,26,48,24,50,0,0,0,0,0,0,24,0,0,26,0,0,0,0,0,24,3
907,2023,7,0,0,0,$66.14 ,3,Limited Data,,,Medium,0,0,3,4,3,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3
26850,2024,5,0,0,0,$44.00 ,3,Limited Data,6.0,929.0,High,0,1,4,0,4,1,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3
28556,2024,3,0,0,0,$165.33 ,3,Limited Data,5.0,924.0,High,0,1,0,2,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3
1590,2024,3,0,0,0,$69.33 ,3,Limited Data,153.0,871.0,Low,1,0,0,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
1813,2023,0,0,20,0,$17.20 ,3,Limited Data,310.0,950.0,Low,12,0,0,8,8,12,0,20,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3
25717,2024,6,0,0,0,$2.67 ,3,Limited Data,,,Low,0,0,0,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3
37325,2024,0,17,0,0,$74.00 ,3,Limited Data,729.0,671.0,High,6,0,6,5,12,5,5,12,0,6,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3
37324,2024,0,18,0,0,$1.00 ,3,Limited Data,729.0,966.0,High,6,0,6,6,12,6,6,12,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3
1901,2023,2,0,0,0,$348.55 ,3,Limited Data,,,Medium,24,0,24,2,24,26,0,50,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,2,3
23445,2024,2,4,0,0,$37.83 ,3,Limited Data,8.0,944.0,Low,2,2,0,2,2,4,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3
7234,2023,2,4,0,0,$23.00 ,3,Limited Data,2.0,,Medium,0,0,0,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
27175,2024,3,0,0,0,$35.42 ,3,Limited Data,653.0,638.0,Medium,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
32254,2024,0,6,0,0,$56.83 ,3,Limited Data,869.0,917.0,Medium,0,4,0,2,2,4,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,3
4561,2023,8,0,0,0,$23.13 ,3,Limited Data,1.0,,Medium,0,2,0,6,6,2,4,4,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,3
4562,2023,5,0,0,0,$80.60 ,3,Limited Data,3.0,,Low,2,2,0,1,0,5,2,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3
28525,2024,0,0,0,0,$25.17 ,3,Limited Data,10.0,897.0,High,0,0,6,0,6,0,2,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3
2130,2024,14,0,0,0,$26.36 ,3,Limited Data,7.0,,Medium,0,0,2,4,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,3
5220,2023,12,0,0,0,$31.00 ,3,Limited Data,902.0,,Medium,0,4,4,4,0,12,0,12,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,3
27092,2024,3,0,0,0,$29.64 ,3,Limited Data,,,Medium,0,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3
38885,2024,0,0,30,0,$37.27 ,3,Limited Data,,,Low,0,10,20,0,30,0,20,10,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,3
32459,2024,0,4,0,0,$37.06 ,3,Limited Data,,,Medium,0,0,4,2,2,4,2,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,3
32471,2024,4,0,0,0,$83.50 ,3,Limited Data,23.0,,Medium,0,0,1,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
36815,2024,22,0,0,0,$100.00 ,3,Limited Data,12.0,850.0,Medium,4,7,0,0,4,7,0,11,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3
4771,2023,6,0,0,0,$18.67 ,3,Limited Data,4.0,,Medium,0,0,2,4,2,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3
28926,2024,0,0,124,0,$72.31 ,3,Limited Data,7.0,,Medium,41,42,0,41,0,124,41,83,0,0,0,41,0,0,0,42,0,0,0,0,0,0,41,0,3
37311,2024,3,7,0,0,$25.00 ,3,Limited Data,2.0,331.0,High,0,3,7,0,3,7,0,10,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,3
28715,2024,0,6,0,0,$77.00 ,3,Limited Data,2.0,678.0,High,2,0,0,4,2,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
29916,2024,6,0,0,0,$58.33 ,3,Limited Data,28.0,926.0,Low,1,0,2,3,6,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3
33690,2024,4,0,0,0,$53.25 ,3,Limited Data,0.0,,Medium,0,2,1,1,1,3,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3
5250,2023,11,0,0,0,$25.36 ,3,Limited Data,902.0,,Medium,0,7,0,4,4,7,0,11,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,3
33651,2024,13,0,0,0,$61.41 ,3,Limited Data,,,High,0,0,10,3,10,3,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,3
5519,2023,0,8,6,0,$73.14 ,3,Limited Data,3.0,,Low,6,0,4,4,6,8,0,14,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3
5498,2024,0,0,12,0,$98.81 ,3,Limited Data,325.0,661.0,Medium,3,2,0,7,0,12,7,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,7,0,3
27446,2024,0,6,0,0,$141.67 ,3,Limited Data,6.0,603.0,Medium,4,0,2,0,2,4,0,6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3
27908,2024,0,0,3,0,$52.22 ,3,Limited Data,38.0,,Medium,0,0,6,3,9,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3
22874,2024,6,0,0,0,$98.83 ,3,Limited Data,68.0,975.0,Medium,0,0,1,5,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3
31504,2024,6,0,0,0,$72.00 ,3,Limited Data,79.0,474.0,Medium,2,0,2,2,6,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3
9083,2023,0,0,8,0,$86.00 ,3,Limited Data,46.0,,Low,0,0,2,6,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3
30660,2024,1,12,0,0,$1.77 ,3,Limited Data,15.0,924.0,Medium,0,0,12,1,7,6,0,13,0,0,0,0,0,0,0,0,0,6,0,6,0,1,0,0,3
5784,2023,7,0,0,0,$17.14 ,3,Limited Data,0.0,,Medium,0,0,0,7,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
35500,2024,6,0,0,0,$11.67 ,3,Limited Data,5.0,,Medium,0,0,0,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
13670,2024,0,0,100,0,$140.33 ,3,Limited Data,47.0,,Medium,24,0,126,0,126,24,0,150,0,0,0,24,0,0,0,0,0,126,0,0,0,0,0,0,3
8078,2023,7,0,0,0,$91.71 ,3,Limited Data,12.0,935.0,Medium,0,3,2,2,2,5,5,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,3
3368,2023,0,4,0,0,$5.00 ,3,Limited Data,737.0,524.0,Medium,9,4,0,0,3,10,0,13,0,3,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3
20039,2024,8,0,0,0,$78.00 ,3,Limited Data,78.0,609.0,Medium,0,2,6,0,6,2,4,4,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,3
30894,2024,0,0,0,0,$6.00 ,3,Limited Data,5.0,503.0,High,8,0,4,14,12,14,0,26,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,14,3
2605,2023,3,0,0,0,$132.00 ,3,Limited Data,2.0,925.0,Low,0,7,0,4,0,11,8,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,3
8417,2023,6,0,0,0,$63.67 ,3,Limited Data,1.0,,Medium,0,0,2,4,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3
42957,2024,2,0,10,0,$130.88 ,3,Limited Data,20.0,403.0,Medium,0,4,12,0,14,2,0,16,0,0,0,0,0,4,0,0,0,10,0,2,0,0,0,0,3
35815,2024,6,0,0,0,$59.33 ,3,Limited Data,2.0,898.0,High,0,4,0,2,0,6,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,3
30930,2024,0,0,0,0,$59.90 ,3,Limited Data,20.0,,Low,0,0,10,0,10,0,4,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3
10877,2024,6,0,0,0,$45.00 ,3,Limited Data,0.0,529.0,High,0,2,4,0,2,4,0,6,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,3
9146,2023,5,0,0,0,$32.00 ,3,Limited Data,7.0,,Low,0,2,0,3,0,5,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3
27767,2024,4,0,0,0,$67.00 ,3,Limited Data,2.0,934.0,Medium,0,1,2,1,2,2,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3
35240,2024,8,4,0,0,$35.77 ,3,Limited Data,69.0,936.0,High,4,0,8,0,12,0,0,12,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
9090,2023,7,0,0,0,$56.14 ,3,Limited Data,4.0,,High,1,2,0,4,0,7,2,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,3
9093,2023,6,0,0,0,$49.00 ,3,Limited Data,83.0,,Medium,0,0,2,4,0,6,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,3
9117,2023,4,0,0,0,$98.75 ,3,Limited Data,39.0,,High,0,0,2,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3
4099,2023,0,0,0,0,$47.00 ,3,Limited Data,0.0,,Medium,0,0,2,4,4,2,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,3
35481,2024,6,0,0,0,$2.67 ,3,Limited Data,1727.0,361.0,Low,2,0,2,2,2,4,2,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3
37755,2024,0,16,0,0,$16.00 ,3,Limited Data,732.0,939.0,High,5,0,11,0,16,0,0,16,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3
35295,2024,6,0,0,0,$18.00 ,3,Limited Data,4.0,930.0,Low,0,2,2,2,2,4,2,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,3
27802,2024,8,0,0,0,$65.00 ,3,Limited Data,28.0,885.0,High,0,0,2,6,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3
37759,2024,0,16,0,0,$0.00 ,3,Limited Data,637.0,754.0,Low,0,0,16,0,16,0,6,10,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3
37760,2024,0,16,0,0,$16.00 ,3,Limited Data,729.0,922.0,Low,4,0,12,0,16,0,6,10,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3
37735,2024,0,16,0,0,$51.00 ,3,Limited Data,630.0,931.0,Medium,4,0,12,0,16,0,0,16,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3
37761,2024,0,16,0,0,$64.00 ,3,Limited Data,700.0,926.0,Low,4,0,12,0,16,0,6,10,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3
37731,2024,0,16,0,0,$0.00 ,3,Limited Data,747.0,946.0,Low,0,0,16,0,16,0,4,12,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,3
35386,2024,0,0,0,0,$16.00 ,3,Limited Data,7.0,,High,4,0,3,2,0,9,0,9,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,3
37750,2024,0,16,0,0,$19.00 ,3,Limited Data,734.0,785.0,Medium,0,0,16,0,16,0,4,12,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,3
35974,2024,8,0,0,0,$48.75 ,3,Limited Data,17.0,512.0,Medium,0,0,2,6,2,6,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3
15777,2024,0,0,2,0,$224.02 ,3,Limited Data,1.0,,High,2,1,0,2,0,5,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,3
37746,2024,0,16,0,0,$52.00 ,3,Limited Data,729.0,929.0,Medium,4,0,12,0,16,0,6,10,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3
3050,2023,2,0,2,0,$41.75 ,3,Limited Data,13.0,,Low,0,1,0,3,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
37743,2024,8,8,0,0,$59.50 ,3,Limited Data,749.0,958.0,Medium,4,8,4,0,16,0,4,12,0,4,0,0,0,8,0,0,4,0,0,0,0,0,0,0,3
35218,2024,12,0,0,0,$38.33 ,3,Limited Data,0.0,,Medium,4,0,4,4,12,0,0,12,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
2983,2023,6,0,0,0,$134.00 ,3,Limited Data,,,Medium,2,0,4,0,2,4,0,6,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,3
2958,2023,0,0,0,0,$15.00 ,3,Limited Data,,,Medium,2,2,2,0,2,4,2,4,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3
35206,2024,0,0,8,0,$52.86 ,3,Limited Data,4.0,509.0,Low,0,0,2,6,2,6,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,3
35202,2024,12,0,0,0,$23.67 ,3,Limited Data,0.0,,Low,4,0,4,4,12,0,0,12,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
19958,2024,0,6,0,0,$30.50 ,3,Limited Data,4.0,434.0,Medium,0,2,4,0,4,2,0,6,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,3
35147,2024,9,0,0,0,$19.33 ,3,Limited Data,29.0,515.0,Low,0,0,6,3,5,4,0,9,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,3
15087,2024,4,0,0,0,$9.00 ,3,Limited Data,3.0,,Medium,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
37712,2024,4,4,0,0,$51.25 ,3,Limited Data,6.0,528.0,Medium,2,0,4,2,0,8,2,6,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,3
31423,2024,7,0,0,0,$18.00 ,3,Limited Data,0.0,382.0,High,2,0,2,3,7,0,0,7,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3
31283,2024,6,0,0,0,$42.67 ,3,Limited Data,35.0,,Low,0,0,2,4,4,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,3
35120,2024,6,0,0,0,$65.00 ,3,Limited Data,70.0,466.0,High,0,0,2,4,2,4,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3
5695,2023,6,0,0,0,$62.83 ,3,Limited Data,64.0,,High,0,0,5,1,0,6,4,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,3
35921,2024,6,0,0,0,$22.33 ,3,Limited Data,3.0,608.0,Medium,2,2,2,0,4,2,0,6,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3
23211,2024,0,0,0,0,$41.00 ,3,Limited Data,15.0,508.0,Medium,0,3,8,0,3,8,0,11,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3
27788,2024,0,6,0,0,$32.50 ,3,Limited Data,7.0,,High,0,2,4,0,6,0,0,6,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,3
31328,2024,11,0,0,0,$46.91 ,3,Limited Data,7.0,929.0,Low,0,0,7,4,4,7,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,3
3973,2023,7,0,14,0,$43.29 ,3,Limited Data,1743.0,,Medium,14,7,0,0,13,8,0,21,0,6,0,8,0,7,0,0,0,0,0,0,0,0,0,0,3
40571,2024,0,0,2,0,$86.67 ,3,Limited Data,69.0,941.0,Low,4,0,2,0,4,2,0,6,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3
3979,2023,6,0,0,0,$82.33 ,3,Limited Data,88.0,,High,0,2,0,4,0,6,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3
10460,2024,4,0,0,0,$36.75 ,3,Limited Data,78.0,530.0,Low,0,1,2,0,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
36274,2024,0,0,0,0,$20.17 ,3,Limited Data,6.0,296.0,Low,0,0,4,2,2,4,4,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,3
31689,2024,6,0,0,0,$137.64 ,3,Limited Data,,,High,0,2,4,0,2,4,0,6,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,3
9333,2023,6,0,0,0,$3.67 ,3,Limited Data,138.0,,Medium,0,0,2,4,2,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3
9331,2023,7,0,0,0,$82.29 ,3,Limited Data,18.0,,High,0,0,2,5,5,2,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,3
10334,2024,7,0,1,0,$66.00 ,3,Limited Data,6.0,,Low,0,0,2,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3
6204,2023,7,0,0,0,$49.57 ,3,Limited Data,6.0,,Low,0,5,0,2,0,7,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,3
3542,2023,3,0,0,0,$52.00 ,3,Limited Data,8.0,,Medium,0,1,0,2,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
42984,2024,8,0,0,0,$167.88 ,3,Limited Data,6.0,911.0,Medium,0,0,3,5,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3
9653,2024,12,0,0,0,$43.83 ,3,Limited Data,0.0,,Medium,0,0,2,4,2,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3
31030,2024,7,0,0,0,$48.14 ,3,Limited Data,,,Medium,0,2,0,5,0,7,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3
23307,2024,0,6,0,0,$44.83 ,3,Limited Data,3.0,618.0,High,0,4,2,0,2,4,0,6,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,3
4215,2023,8,0,0,0,$11.50 ,3,Limited Data,1.0,,Medium,0,4,0,4,2,6,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,3
28175,2024,9,0,0,0,$13.00 ,3,Limited Data,10.0,885.0,Low,0,0,9,0,6,3,0,9,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3
9453,2023,6,0,0,0,$75.00 ,3,Limited Data,1.0,,High,0,2,2,2,4,2,2,4,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,3
6269,2023,3,0,0,0,$23.33 ,3,Limited Data,3.0,,Medium,0,1,0,2,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
35660,2024,9,0,0,0,$0.67 ,3,Limited Data,0.0,743.0,High,0,2,0,7,5,4,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,2,3
35656,2024,2,0,6,0,$80.26 ,3,Limited Data,4.0,648.0,Low,0,2,0,6,0,8,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,3
30456,2024,7,0,0,0,$173.86 ,3,Limited Data,62.0,966.0,High,2,0,2,3,4,3,3,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3
25091,2024,6,0,0,0,$104.09 ,3,Limited Data,,,Low,2,0,2,2,2,4,0,6,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,3
37925,2024,6,0,0,0,$28.67 ,3,Limited Data,19.0,887.0,Low,0,2,0,4,0,6,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3
13847,2023,4,0,0,0,$90.25 ,3,Limited Data,4.0,,Low,1,2,0,1,0,4,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3
35635,2024,0,0,35,0,$65.10 ,3,Limited Data,40.0,447.0,Medium,13,0,22,0,35,0,10,25,0,13,0,0,0,0,0,0,10,12,0,0,0,0,0,0,3
40869,2024,0,0,0,0,$41.17 ,3,Limited Data,6.0,,Medium,0,2,4,0,2,4,0,6,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,3
36316,2024,0,0,0,0,$28.95 ,3,Limited Data,4.0,313.0,Low,0,4,7,0,11,0,0,11,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3
40875,2024,0,0,24,0,$78.67 ,3,Limited Data,,,High,0,12,12,0,24,0,0,24,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,3
36211,2024,0,0,60,0,$184.42 ,3,Limited Data,,,Medium,30,2,30,0,0,62,0,62,0,0,0,30,0,0,0,2,0,0,0,30,0,0,0,0,3
21071,2024,5,0,0,0,$88.80 ,3,Limited Data,86.0,973.0,Medium,0,0,2,3,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3
6198,2023,3,0,0,0,$12.33 ,3,Limited Data,0.0,,High,0,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
31609,2024,2,4,0,0,$69.33 ,3,Limited Data,8.0,968.0,Medium,2,0,0,4,4,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3
23044,2024,0,6,0,0,$21.83 ,3,Limited Data,1.0,508.0,High,0,2,4,0,6,0,2,4,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,3
3524,2023,3,0,0,0,$47.33 ,3,Limited Data,,,High,0,0,0,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
25199,2024,0,0,0,0,$82.50 ,3,Limited Data,,,High,0,2,2,2,2,4,2,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,3
37222,2024,0,0,22,0,$22.43 ,2,Limited Data,86.0,508.0,Low,11,0,11,0,11,11,0,22,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2
14710,2023,8,0,0,0,$11.00 ,2,Limited Data,1264.0,,Medium,4,0,4,0,4,4,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,2
37893,2024,0,0,5,0,$78.60 ,2,Limited Data,50.0,573.0,Medium,0,0,2,3,2,3,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2
6715,2023,8,0,0,0,$10.00 ,2,Limited Data,88.0,,Medium,4,4,0,0,8,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
32494,2024,0,0,31,0,$46.89 ,2,Limited Data,29.0,926.0,Medium,0,26,5,0,5,26,0,31,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,0,2
