AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
745,2023,8,0,0,0,$34.50 ,4,F,68.0,569.0,Medium,0,0,0,8,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
23416,2024,4,0,0,0,$22.50 ,4,F,8.0,825.0,Medium,0,0,1,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4
7841,2023,16,0,0,0,$176.54 ,4,F,8.0,862.0,Medium,0,8,8,0,4,12,4,12,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,4
21617,2024,6,0,12,0,$50.56 ,4,F,17.0,518.0,High,0,12,2,4,4,14,4,14,0,0,0,0,0,2,0,10,0,2,0,0,0,0,4,0,4
19788,2024,13,0,0,0,$52.08 ,4,F,98.0,976.0,Low,0,0,10,3,13,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,4
8386,2023,9,0,0,0,$21.11 ,4,F,9.0,925.0,High,0,0,0,9,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4
29210,2024,12,0,0,0,$72.58 ,4,F,6.0,924.0,High,0,0,0,12,2,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4
25036,2024,10,8,0,0,$58.72 ,4,F,11.0,698.0,Low,0,5,8,5,9,9,5,13,0,0,0,0,0,5,0,0,0,4,0,4,0,0,5,0,4
21276,2024,4,4,0,0,$9.00 ,4,F,10.0,933.0,High,0,2,6,0,4,4,2,6,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,4
26218,2024,2,8,0,0,$45.00 ,4,F,481.0,649.0,Medium,4,4,2,0,6,4,0,10,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4
7512,2024,0,0,1,0,$210.66 ,4,F,11.0,932.0,Low,0,0,10,5,10,5,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,4
25135,2024,0,8,0,0,$11.06 ,4,F,10.0,867.0,Medium,2,0,6,0,1,7,0,8,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,4
18572,2024,0,0,22,0,$39.67 ,4,F,85.0,913.0,Low,0,10,12,2,20,4,0,24,0,0,0,0,0,10,0,0,0,10,0,2,0,0,0,2,4
20404,2024,8,0,0,0,$73.00 ,4,F,12.0,927.0,Medium,0,2,2,4,4,4,4,4,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,4
30249,2024,7,0,0,0,$16.57 ,4,F,29.0,649.0,Low,0,2,2,3,0,7,2,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,4
16945,2024,3,0,0,0,$122.33 ,3,F,61.0,987.0,Medium,0,2,1,0,2,1,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
19461,2024,9,0,0,0,$48.33 ,3,F,9.0,506.0,Medium,0,0,3,6,3,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3
23354,2024,5,0,0,0,$102.00 ,3,F,4.0,347.0,Medium,2,2,1,0,3,2,0,5,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
26011,2024,10,0,0,0,$2.80 ,3,F,45.0,954.0,Low,0,0,4,6,2,8,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,3
25805,2024,0,12,0,0,$67.00 ,3,F,35.0,940.0,Medium,4,4,4,0,8,4,0,12,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3
18969,2024,0,10,0,0,$100.50 ,3,F,25.0,956.0,Medium,0,4,6,0,2,8,0,10,0,0,0,0,0,0,0,4,0,2,0,4,0,0,0,0,3
19020,2024,4,11,0,0,$25.23 ,3,F,66.0,869.0,Medium,0,4,7,4,7,8,0,15,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,3
371,2024,8,0,50,0,$22.41 ,3,F,9.0,323.0,Medium,0,0,67,2,64,5,0,69,0,0,0,0,0,0,0,0,0,64,0,3,0,0,0,2,3
28711,2024,0,9,0,0,$101.00 ,3,F,80.0,771.0,High,6,0,3,0,3,6,0,9,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3
17944,2024,7,0,0,0,$20.68 ,3,F,4.0,502.0,Medium,2,2,0,3,2,5,0,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
20669,2024,9,0,0,0,$61.67 ,3,F,11.0,898.0,Medium,0,0,0,9,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
25305,2024,8,0,2,0,$61.20 ,3,F,10.0,904.0,Medium,0,2,0,8,0,10,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,3
30811,2024,0,0,0,0,$1.17 ,3,F,97.0,553.0,Low,0,2,4,0,4,2,2,4,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,3
19879,2024,10,0,0,0,$44.60 ,3,F,4.0,886.0,Low,4,2,0,4,4,6,0,10,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3
15942,2024,15,0,0,0,$68.33 ,3,F,10.0,937.0,Medium,4,6,0,5,15,0,0,15,0,4,0,0,0,6,0,0,0,0,0,0,0,5,0,0,3
8895,2023,10,0,0,0,$53.10 ,3,F,10.0,263.0,Low,0,0,4,6,4,6,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3
30638,2024,0,0,27,0,$32.75 ,3,F,20.0,640.0,Medium,0,10,2,15,0,27,15,12,0,0,0,0,0,0,0,10,0,0,0,2,0,0,15,0,3
23314,2024,0,6,0,0,$84.00 ,3,F,5.0,828.0,Medium,2,0,0,4,2,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
28034,2024,4,0,8,0,$83.67 ,3,F,,927.0,Low,4,0,6,2,4,8,0,12,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3
20195,2024,0,6,0,0,$14.50 ,3,F,15.0,882.0,Low,0,0,4,2,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3
28196,2024,0,6,0,0,$35.50 ,3,F,54.0,928.0,Medium,0,4,0,2,2,4,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,3
25090,2024,2,4,0,0,$61.00 ,3,F,6.0,442.0,Medium,2,0,2,2,2,4,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3
24475,2024,9,0,2,0,$7.55 ,3,F,258.0,935.0,Low,0,2,3,6,9,2,0,11,0,0,0,0,0,0,0,2,0,3,0,0,0,6,0,0,3
18331,2024,9,0,0,0,$27.00 ,3,F,6.0,857.0,High,5,0,0,4,5,4,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
18517,2024,2,0,100,0,$71.40 ,3,F,8.0,946.0,Low,0,2,124,0,100,26,0,126,0,0,0,0,0,0,0,2,0,100,0,24,0,0,0,0,3
26907,2024,4,0,0,0,$2.50 ,2,F,29.0,957.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
29603,2024,5,0,0,0,$26.00 ,2,F,11.0,309.0,High,0,0,0,5,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
26847,2024,5,0,0,0,$74.00 ,2,F,37.0,324.0,High,0,0,2,3,2,3,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2
29818,2024,2,0,4,0,$98.67 ,2,F,39.0,926.0,High,4,0,2,0,6,0,0,6,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
30804,2024,4,0,0,0,$43.50 ,2,F,33.0,952.0,Medium,0,2,2,0,0,4,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2
30939,2024,0,0,6,0,$34.85 ,2,F,50.0,474.0,High,0,0,3,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2
30801,2024,7,0,0,0,$10.00 ,2,F,3.0,933.0,Medium,0,4,0,3,0,7,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2
26464,2024,4,0,0,0,$25.00 ,2,F,7.0,852.0,High,0,0,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
29592,2024,0,0,8,0,$84.25 ,2,F,26.0,411.0,Low,0,4,4,0,0,8,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,2
18150,2024,4,0,0,0,$101.00 ,2,F,17.0,961.0,Medium,0,2,0,2,2,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2
30908,2024,9,0,0,0,$30.30 ,2,F,19.0,618.0,High,0,0,0,9,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,2
18194,2024,0,7,0,0,$14.50 ,2,F,8.0,883.0,Medium,0,0,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2
18219,2024,4,0,4,0,$90.00 ,2,F,22.0,941.0,Medium,0,0,8,0,8,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
12170,2023,0,0,11,0,$143.09 ,2,F,86.0,948.0,Medium,10,1,0,0,10,1,1,10,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
6182,2023,4,0,0,0,$6.50 ,2,F,74.0,479.0,High,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2
17906,2024,6,0,10,0,$52.96 ,2,F,13.0,945.0,Medium,6,0,0,10,6,10,10,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2
30291,2024,8,0,0,0,$216.50 ,2,F,,926.0,High,8,0,0,0,4,4,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
29949,2024,6,0,0,0,$3.33 ,2,F,26.0,347.0,Low,0,0,4,2,6,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2
17695,2024,6,0,0,0,$66.50 ,2,F,26.0,711.0,Medium,0,0,3,3,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2
18107,2024,0,4,0,0,$15.00 ,2,F,268.0,873.0,Medium,0,2,0,2,0,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
30015,2024,4,0,0,0,$8.50 ,2,F,1.0,865.0,Medium,0,2,0,2,0,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
30013,2024,5,0,0,0,$86.00 ,2,F,55.0,879.0,Medium,3,2,0,0,3,2,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
28028,2024,0,4,0,0,$99.94 ,2,F,12.0,389.0,Medium,4,0,0,4,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
27946,2024,6,0,0,0,$12.00 ,2,F,50.0,893.0,Medium,0,4,0,2,4,2,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2
7418,2023,0,0,12,0,$55.75 ,2,F,21.0,274.0,Medium,8,0,4,0,0,12,0,12,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,2
16923,2024,0,0,8,0,$63.35 ,2,F,6.0,684.0,Medium,0,4,4,0,0,8,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,2
28309,2024,5,0,0,0,$23.00 ,2,F,84.0,887.0,Medium,2,3,0,0,2,3,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
7512,2023,0,0,0,0,$343.64 ,2,F,11.0,964.0,High,0,0,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
28200,2024,0,0,0,0,$507.50 ,2,F,1.0,,Medium,0,12,0,12,24,0,12,12,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,2
16259,2024,6,0,0,0,$705.74 ,2,F,6.0,913.0,High,38,0,0,0,0,38,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2
8378,2023,5,0,0,0,$65.00 ,2,F,10.0,897.0,High,0,0,2,3,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2
27658,2024,0,4,0,0,$71.00 ,2,F,15.0,925.0,Medium,0,0,2,2,2,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
16512,2024,4,0,0,0,$44.50 ,2,F,2.0,921.0,Medium,0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
14755,2024,0,0,0,0,$48.00 ,2,F,59.0,946.0,Low,0,3,3,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2
17281,2024,5,0,0,0,$27.40 ,2,F,22.0,967.0,Medium,0,3,2,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2
27056,2024,5,0,0,0,$12.00 ,2,F,34.0,906.0,Medium,0,2,3,0,0,5,0,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2
17239,2024,0,0,12,0,$63.67 ,2,F,6.0,969.0,Medium,10,0,2,0,12,0,0,12,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
28945,2024,5,0,0,0,$152.00 ,2,F,45.0,944.0,Medium,0,3,0,2,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2
28963,2024,10,0,0,0,$10.00 ,2,F,19.0,409.0,Low,0,0,0,10,10,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2
29461,2024,6,0,0,0,$83.50 ,2,F,19.0,950.0,Medium,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2
14755,2023,6,0,0,0,$114.50 ,2,F,59.0,947.0,High,0,2,0,1,0,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
15188,2023,6,0,0,0,$6.00 ,2,F,2.0,803.0,Low,0,0,1,5,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2
27020,2024,4,0,0,0,$104.00 ,2,F,3.0,934.0,Low,0,0,0,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
29254,2024,0,0,8,0,$66.38 ,2,F,10.0,343.0,High,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2
17079,2024,4,0,0,0,$84.00 ,2,F,29.0,413.0,Medium,0,0,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2
28377,2024,7,0,0,0,$25.14 ,2,F,133.0,913.0,Medium,0,4,0,3,4,3,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2
15503,2023,10,0,0,0,$169.60 ,2,F,6.0,903.0,Medium,3,0,4,0,0,7,0,7,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,2
1255,2024,4,0,0,0,$30.00 ,2,F,60.0,731.0,Medium,0,0,0,6,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2
42475,2024,0,0,0,0,$143.44 ,2,F,55.0,881.0,High,0,0,4,4,8,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2
25761,2024,6,0,0,0,$86.50 ,2,F,10.0,968.0,Medium,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2
19338,2024,0,0,8,0,$19.42 ,2,F,18.0,584.0,High,0,0,4,8,4,8,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,2
19276,2024,0,0,8,0,$91.36 ,2,F,15.0,857.0,Medium,0,0,3,5,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,2
19512,2024,2,0,0,0,$77.59 ,2,F,10.0,781.0,Medium,4,0,0,2,4,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
19511,2024,0,6,5,0,$72.45 ,2,F,15.0,555.0,Medium,0,0,6,5,11,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,2
24723,2024,4,0,0,0,$48.00 ,2,F,128.0,942.0,Low,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
22095,2024,8,0,0,0,$88.00 ,2,F,18.0,594.0,Medium,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
42421,2024,0,4,0,0,$52.00 ,2,F,151.0,964.0,Medium,2,0,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
22634,2024,0,0,6,0,$12.33 ,2,F,9.0,499.0,Medium,0,3,0,3,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2
24598,2024,4,0,0,0,$23.00 ,2,F,13.0,566.0,Medium,0,2,0,2,0,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
42589,2024,2,4,0,0,$36.00 ,2,F,2.0,874.0,Low,0,0,4,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2
21818,2024,2,0,0,0,$54.45 ,2,F,3.0,880.0,Medium,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
23299,2024,2,0,5,0,$156.98 ,2,F,45.0,813.0,Medium,2,0,5,0,0,7,0,7,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,2
18895,2024,5,0,0,0,$53.25 ,2,F,17.0,903.0,Low,0,3,0,2,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2
42635,2024,4,0,0,0,$47.25 ,2,F,5.0,592.0,Medium,0,0,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
22734,2024,4,0,4,0,$42.50 ,2,F,13.0,943.0,Low,0,0,8,0,8,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2
25028,2024,4,0,0,0,$121.93 ,2,F,7.0,947.0,Low,2,0,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
19882,2024,4,0,0,0,$69.50 ,2,F,34.0,871.0,Low,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2
25301,2024,2,0,2,0,$102.22 ,2,F,100.0,776.0,High,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
23642,2024,2,0,0,0,$26.50 ,2,F,12.0,913.0,Medium,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
20288,2024,6,0,0,0,$90.00 ,2,F,18.0,926.0,Medium,0,4,0,2,0,6,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2
20367,2024,0,4,4,0,$10.74 ,2,F,12.0,972.0,Low,0,0,4,4,4,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2
3391,2023,0,0,44,0,$87.17 ,2,F,18.0,878.0,High,44,0,4,0,0,48,0,48,0,0,0,44,0,0,0,0,0,0,0,4,0,0,0,0,2
22427,2024,4,0,2,0,$93.33 ,2,F,17.0,530.0,Medium,2,0,0,4,6,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
22391,2024,9,0,0,0,$101.00 ,2,F,53.0,950.0,Medium,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2
25365,2024,0,0,0,0,$420.33 ,2,F,843.0,261.0,Medium,0,0,16,8,16,8,8,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,2
3411,2023,0,0,20,0,$128.90 ,2,F,667.0,919.0,Medium,20,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23698,2024,6,0,0,0,$54.33 ,2,F,17.0,874.0,Medium,0,0,0,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
20130,2024,0,0,16,0,$181.94 ,2,F,3.0,934.0,Low,12,0,0,4,12,4,4,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
25163,2024,0,0,10,0,$230.07 ,2,F,10.0,899.0,Medium,0,10,19,0,10,19,0,29,0,0,0,0,0,10,0,0,0,0,0,19,0,0,0,0,2
22234,2024,2,0,2,0,$16.71 ,2,F,11.0,921.0,Low,0,2,2,0,2,2,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2
20021,2024,2,0,2,0,$33.50 ,2,F,2.0,504.0,High,0,0,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
25128,2024,0,2,0,0,$41.61 ,2,F,66.0,946.0,Medium,0,2,0,4,2,4,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2
25538,2024,8,0,0,0,$20.75 ,2,F,87.0,727.0,Medium,0,6,2,0,0,8,0,8,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,2
19784,2024,8,0,0,0,$22.50 ,2,F,4.0,884.0,Medium,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2
22527,2024,4,0,0,0,$87.00 ,2,F,55.0,960.0,High,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
19652,2024,2,0,0,0,$24.00 ,2,F,9.0,943.0,Medium,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
42360,2024,4,0,4,0,$73.50 ,2,F,17.0,933.0,High,0,0,4,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2
20672,2024,12,0,0,0,$50.00 ,2,F,77.0,966.0,Low,0,6,0,6,12,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,2
25506,2024,1,0,18,0,$92.84 ,2,F,4.0,888.0,Medium,18,0,0,1,18,1,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
22171,2024,0,0,4,0,$141.53 ,2,F,79.0,789.0,Low,4,0,0,4,0,8,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2
22460,2024,0,4,0,0,$6.00 ,2,F,9.0,459.0,High,2,0,2,0,4,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
22176,2024,0,0,6,0,$60.11 ,2,F,3.0,919.0,High,0,3,0,3,0,6,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2
1230,2023,16,0,0,0,$16.00 ,2,F,63.0,853.0,Low,0,16,0,0,8,8,8,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,2
22513,2024,4,0,0,0,$83.00 ,2,F,25.0,865.0,Medium,0,0,2,2,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
25465,2024,0,0,0,0,$498.86 ,2,F,86.0,949.0,Low,0,12,0,2,12,2,2,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,2
23901,2024,0,4,0,0,$129.00 ,2,F,55.0,913.0,Low,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
18753,2024,6,0,4,0,$80.28 ,2,F,6.0,296.0,Medium,0,0,6,4,6,4,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2
2138,2023,4,0,2,0,$60.67 ,2,F,74.0,479.0,High,0,0,0,6,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
26125,2024,0,0,6,0,$356.03 ,2,F,12.0,621.0,High,2,4,0,0,0,6,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2
42736,2024,4,4,0,0,$3.25 ,2,F,1.0,457.0,Medium,0,0,4,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2
24139,2024,2,4,0,0,$15.67 ,2,F,34.0,900.0,Low,4,0,0,2,4,2,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
21271,2024,0,0,75,0,$123.00 ,2,F,27.0,329.0,Medium,0,44,31,0,31,44,0,75,0,0,0,0,0,0,0,44,0,31,0,0,0,0,0,0,2
21424,2024,2,0,8,0,$48.05 ,2,F,2.0,966.0,Low,0,2,0,8,0,10,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,2
21733,2024,7,0,0,0,$54.71 ,2,F,26.0,951.0,Low,0,5,0,2,0,7,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2
24403,2024,6,0,0,0,$68.00 ,2,F,4.0,940.0,Medium,0,0,2,4,6,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2
18427,2024,4,0,0,0,$53.00 ,2,F,9.0,891.0,Low,0,2,0,2,0,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
21604,2024,5,0,0,0,$77.00 ,2,F,47.0,930.0,Low,2,0,3,0,0,5,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2
18720,2024,0,0,4,0,$673.45 ,2,F,52.0,558.0,High,0,22,0,0,4,18,0,22,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,2
42809,2024,0,0,11,0,$27.08 ,2,F,59.0,911.0,Medium,0,0,0,11,4,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2
23053,2024,0,0,13,0,$63.68 ,2,F,7.0,630.0,Medium,0,3,10,0,3,10,3,10,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,2
24485,2024,4,0,0,0,$28.00 ,2,F,20.0,886.0,Medium,2,0,0,2,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
26072,2024,4,0,0,0,$50.43 ,2,F,1046.0,,Low,0,0,0,132,0,132,68,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,2
21789,2024,0,0,8,0,$90.50 ,2,F,30.0,368.0,Low,0,4,0,4,4,4,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2
21314,2024,0,0,6,0,$135.67 ,2,F,30.0,393.0,High,0,0,4,2,4,2,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2
43000,2024,0,0,8,0,$126.50 ,2,F,9.0,959.0,Medium,0,0,4,4,4,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2
21796,2024,4,0,0,0,$59.25 ,2,F,23.0,894.0,Medium,0,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
43005,2024,4,0,0,0,$62.00 ,2,F,15.0,936.0,Medium,0,2,2,0,2,2,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2
24353,2024,6,0,0,0,$31.00 ,2,F,13.0,932.0,Medium,0,0,3,3,6,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2
