AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
30405,2024,2,0,0,0,$6.00 ,1,D,4.0,913.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
30404,2024,2,0,0,0,$12.00 ,1,D,33.0,375.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30400,2024,2,0,0,0,$32.00 ,1,D,1.0,741.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30398,2024,2,0,0,0,$29.00 ,1,D,4.0,483.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30397,2024,2,0,0,0,$60.00 ,1,D,1.0,389.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30445,2024,0,0,2,0,$66.00 ,1,D,72.0,684.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30443,2024,2,0,0,0,$92.00 ,1,D,3.0,948.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30428,2024,2,0,0,0,$51.13 ,1,D,3.0,686.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30356,2024,2,0,0,0,$75.00 ,1,D,21.0,245.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30381,2024,2,0,0,0,$52.00 ,1,D,95.0,879.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30379,2024,1,0,0,0,$38.74 ,1,D,81.0,947.0,High,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23136,2024,2,0,0,0,$4.00 ,1,D,7.0,897.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30905,2024,2,0,0,0,$4.75 ,1,D,90.0,933.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30941,2024,6,0,0,0,$2.00 ,1,D,4.0,502.0,High,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
30932,2024,4,0,0,0,$7.00 ,1,D,44.0,868.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
23167,2024,2,0,0,0,$65.00 ,1,D,20.0,930.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30877,2024,1,0,0,0,$19.00 ,1,D,47.0,926.0,High,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30900,2024,2,0,0,0,$56.00 ,1,D,13.0,874.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30897,2024,2,0,0,0,$94.00 ,1,D,226.0,929.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30891,2024,2,0,0,0,$143.00 ,1,D,9.0,923.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
30888,2024,0,4,0,0,$11.00 ,1,D,9.0,942.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
30884,2024,4,0,0,0,$37.00 ,1,D,78.0,926.0,Medium,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
30953,2024,4,0,0,0,$238.00 ,1,D,85.0,946.0,Medium,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
31014,2024,1,0,0,0,$82.00 ,1,D,56.0,928.0,Medium,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23105,2024,2,0,0,0,$58.00 ,1,D,11.0,926.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
23100,2024,3,0,0,0,$3.00 ,1,D,95.0,954.0,Low,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
31040,2024,1,0,0,0,$6.00 ,1,D,2.0,924.0,Low,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23119,2024,0,0,3,0,$151.27 ,1,D,9.0,951.0,Medium,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
30969,2024,2,0,0,0,$58.00 ,1,D,10.0,635.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30960,2024,4,0,0,0,$62.00 ,1,D,10.0,926.0,High,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
30959,2024,4,0,0,0,$30.00 ,1,D,1722.0,963.0,Medium,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30993,2024,1,0,0,0,$113.00 ,1,D,95.0,896.0,Medium,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30992,2024,0,0,0,0,$33.00 ,1,D,100.0,971.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30990,2024,3,0,0,0,$11.00 ,1,D,28.0,935.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
30989,2024,4,0,0,0,$18.00 ,1,D,7.0,922.0,High,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
30730,2024,5,0,0,0,$92.00 ,1,D,72.0,817.0,High,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
30719,2024,0,0,4,0,$16.00 ,1,D,78.0,549.0,Medium,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
23210,2024,0,0,3,0,$133.00 ,1,D,22.0,522.0,Medium,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
23212,2024,2,0,0,0,$80.00 ,1,D,8.0,635.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30739,2024,0,0,3,0,$33.00 ,1,D,79.0,938.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
23234,2024,2,0,0,0,$77.00 ,1,D,6.0,692.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
30708,2024,2,0,0,0,$84.00 ,1,D,1380.0,918.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30707,2024,2,0,0,0,$29.00 ,1,D,6.0,896.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
30679,2024,2,0,0,0,$43.00 ,1,D,1075.0,923.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30661,2024,2,0,0,0,$153.00 ,1,D,6.0,927.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30701,2024,5,0,0,0,$2.00 ,1,D,3.0,955.0,High,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
30690,2024,1,0,0,0,$51.00 ,1,D,133.0,925.0,Low,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23238,2024,4,0,0,0,$20.00 ,1,D,40.0,930.0,Medium,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
23189,2024,1,0,0,0,$14.00 ,1,D,75.0,920.0,Low,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30844,2024,2,0,0,0,$41.00 ,1,D,0.0,944.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30840,2024,2,0,0,0,$20.00 ,1,D,74.0,944.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
30768,2024,2,0,0,0,$196.00 ,1,D,81.0,905.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30778,2024,3,0,0,0,$6.00 ,1,D,79.0,438.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
30792,2024,2,0,0,0,$28.00 ,1,D,48.0,915.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30791,2024,2,0,0,0,$70.00 ,1,D,166.0,911.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30245,2024,2,0,0,0,$52.00 ,1,D,15.0,898.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29759,2024,2,0,0,0,$86.00 ,1,D,47.0,351.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29757,2024,0,4,0,0,$45.00 ,1,D,10.0,183.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
23573,2024,0,0,2,0,$64.50 ,1,D,15.0,380.0,Low,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
29778,2024,0,0,35,0,$89.00 ,1,D,661.0,953.0,High,0,0,0,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1
23575,2024,2,0,0,0,$109.00 ,1,D,128.0,971.0,Low,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29738,2024,4,0,0,0,$0.25 ,1,D,1.0,841.0,Low,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
29706,2024,3,0,0,0,$110.00 ,1,D,326.0,917.0,Medium,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
23621,2024,4,0,0,0,$137.00 ,1,D,7.0,968.0,Low,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
23610,2024,2,0,0,0,$78.00 ,1,D,2.0,896.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
29730,2024,2,0,0,0,$11.50 ,1,D,10.0,950.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29727,2024,4,0,0,0,$14.75 ,1,D,100.0,620.0,High,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
29835,2024,4,0,0,0,$8.00 ,1,D,2.0,746.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
29826,2024,2,0,0,0,$51.00 ,1,D,8.0,882.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29868,2024,4,0,0,0,$4.00 ,1,D,55.0,923.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
29856,2024,2,0,0,0,$162.00 ,1,D,22.0,522.0,High,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29823,2024,2,0,0,0,$134.00 ,1,D,112.0,934.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
29786,2024,2,0,0,0,$126.00 ,1,D,6.0,960.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29805,2024,2,0,0,0,$56.00 ,1,D,724.0,966.0,Medium,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
29815,2024,4,0,0,0,$13.53 ,1,D,6.0,934.0,Medium,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
29813,2024,2,0,0,0,$144.00 ,1,D,297.0,512.0,Medium,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
29584,2024,2,0,0,0,$56.00 ,1,D,853.0,465.0,Low,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29612,2024,1,0,0,0,$148.00 ,1,D,70.0,941.0,Medium,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29606,2024,2,0,0,0,$59.50 ,1,D,58.0,931.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29596,2024,0,0,4,0,$66.00 ,1,D,41.0,339.0,High,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
29595,2024,2,0,0,0,$68.00 ,1,D,2.0,926.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
23684,2024,4,0,0,0,$24.00 ,1,D,76.0,931.0,Low,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
29527,2024,0,0,2,0,$23.00 ,1,D,9.0,301.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
29524,2024,4,0,0,0,$63.00 ,1,D,6.0,950.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
29561,2024,4,0,0,0,$46.25 ,1,D,6.0,915.0,High,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
23683,2024,0,0,5,0,$34.23 ,1,D,4.0,438.0,Medium,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
29674,2024,1,0,0,0,$25.00 ,1,D,8.0,540.0,High,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23644,2024,2,0,0,0,$115.00 ,1,D,8.0,954.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29667,2024,3,0,0,0,$52.00 ,1,D,13.0,537.0,Low,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
23624,2024,4,0,0,0,$3.00 ,1,D,3.0,926.0,High,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
23625,2024,2,0,0,0,$36.00 ,1,D,6.0,608.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29690,2024,3,0,0,0,$34.00 ,1,D,2.0,894.0,Medium,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
29633,2024,2,0,0,0,$19.00 ,1,D,10.0,736.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29630,2024,3,0,0,0,$22.00 ,1,D,2.0,929.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
29653,2024,4,0,0,0,$2.00 ,1,D,264.0,905.0,Medium,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
29643,2024,1,0,0,0,$206.00 ,1,D,0.0,921.0,Medium,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30105,2024,5,0,0,0,$3.75 ,1,D,44.0,889.0,Medium,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
30098,2024,2,0,0,0,$43.00 ,1,D,29.0,942.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30097,2024,2,0,0,0,$81.00 ,1,D,0.0,545.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
30096,2024,0,0,2,0,$119.00 ,1,D,34.0,544.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30129,2024,2,0,0,0,$98.00 ,1,D,21.0,891.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23402,2024,0,4,0,0,$45.00 ,1,D,,,Low,4,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30118,2024,1,0,0,0,$55.00 ,1,D,3.0,959.0,High,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30069,2024,2,0,0,0,$95.00 ,1,D,3.0,955.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
30057,2024,2,0,0,0,$95.00 ,1,D,1224.0,811.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23423,2024,1,0,0,0,$56.00 ,1,D,9.0,933.0,Medium,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30217,2024,3,0,0,0,$43.00 ,1,D,5.0,924.0,Medium,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
30201,2024,5,0,0,0,$112.00 ,1,D,9.0,924.0,Medium,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
30141,2024,1,0,0,0,$11.00 ,1,D,2.0,423.0,Medium,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30230,2024,0,0,9,0,$73.00 ,1,D,23.0,283.0,Medium,0,9,0,0,9,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
30224,2024,2,0,0,0,$108.00 ,1,D,1244.0,923.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30162,2024,0,0,2,0,$66.70 ,1,D,22.0,,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
23396,2024,1,0,0,0,$135.00 ,1,D,736.0,959.0,Low,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30175,2024,3,0,0,0,$48.00 ,1,D,178.0,938.0,Medium,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
30174,2024,2,0,0,0,$19.00 ,1,D,2.0,607.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29926,2024,5,0,0,0,$104.00 ,1,D,185.0,855.0,High,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
29914,2024,0,0,7,0,$10.00 ,1,D,24.0,948.0,High,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
29947,2024,2,0,0,0,$5.00 ,1,D,97.0,,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29943,2024,2,0,0,0,$117.00 ,1,D,74.0,880.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
29939,2024,2,0,0,0,$69.00 ,1,D,10.0,297.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
23493,2024,2,0,0,0,$44.00 ,1,D,24.0,933.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29908,2024,3,0,0,0,$89.00 ,1,D,100.0,926.0,Medium,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
23518,2024,2,0,0,0,$6.00 ,1,D,2.0,893.0,High,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
23519,2024,0,0,2,0,$5.07 ,1,D,41.0,934.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30024,2024,4,0,0,0,$59.00 ,1,D,74.0,553.0,Medium,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
23455,2024,0,0,2,0,$18.00 ,1,D,6.0,641.0,Medium,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30006,2024,2,0,0,0,$55.00 ,1,D,6.0,582.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
29958,2024,3,0,0,0,$9.00 ,1,D,8.0,613.0,Medium,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
30047,2024,0,2,0,0,$39.00 ,1,D,24.0,958.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
23440,2024,2,0,0,0,$97.00 ,1,D,10.0,936.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
30044,2024,0,0,20,0,$46.00 ,1,D,154.0,933.0,High,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
30038,2024,3,0,0,0,$29.00 ,1,D,10.0,523.0,Medium,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
30034,2024,2,0,0,0,$11.00 ,1,D,12.0,572.0,Low,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
23446,2024,2,0,0,0,$32.00 ,1,D,6.0,950.0,Low,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
23472,2024,2,0,0,0,$66.00 ,1,D,9.0,944.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29969,2024,2,0,0,0,$143.00 ,1,D,72.0,867.0,Medium,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23480,2024,2,0,0,0,$32.00 ,1,D,12.0,907.0,Medium,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
29997,2024,2,0,0,0,$66.00 ,1,D,2.0,882.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
23462,2024,2,0,0,0,$1.25 ,1,D,74.0,901.0,Low,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
29992,2024,2,0,0,0,$65.00 ,1,D,26.0,953.0,High,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
24218,2024,0,0,2,0,$42.27 ,1,D,26.0,902.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
25692,2024,4,0,0,0,$42.25 ,1,D,79.0,682.0,Medium,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
25702,2024,6,0,0,0,$166.43 ,1,D,30.0,503.0,Medium,6,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
27164,2024,2,0,0,0,$4.00 ,1,D,15.0,947.0,High,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27182,2024,0,0,3,0,$36.67 ,1,D,8.0,958.0,Medium,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
27181,2024,2,0,0,0,$69.00 ,1,D,6.0,793.0,High,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25684,2024,4,0,0,0,$27.00 ,1,D,10.0,335.0,Low,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
25667,2024,5,0,0,0,$55.00 ,1,D,9.0,377.0,Medium,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
25733,2024,3,0,0,0,$19.00 ,1,D,145.0,929.0,Medium,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
25715,2024,3,0,0,0,$128.00 ,1,D,1691.0,949.0,High,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
25718,2024,2,0,0,0,$2.00 ,1,D,3.0,894.0,High,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
25725,2024,2,0,0,0,$58.00 ,1,D,6.0,357.0,High,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
25627,2024,0,0,4,0,$9.00 ,1,D,17.0,477.0,Medium,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
27213,2024,2,0,0,0,$156.00 ,1,D,284.0,954.0,Medium,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
25606,2024,1,0,0,0,$58.00 ,1,D,65.0,873.0,Low,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25607,2024,2,0,0,0,$201.00 ,1,D,106.0,943.0,Medium,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
27231,2024,2,0,0,0,$5.25 ,1,D,2.0,931.0,Medium,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
25644,2024,2,0,0,0,$63.00 ,1,D,74.0,952.0,Medium,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
